Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2020-06-14,32.8,12.0,21.41,4.14,20.9,99.0,42.0,87.51,13.58,95.0,4.5,0.1,0.93,0.73,0.7,161.29,103.9,136.5,8.4,0.27
2020-06-21,31.7,13.8,20.31,4.24,19.35,99.0,41.0,85.64,15.24,92.0,4.1,0.2,1.23,0.91,0.9,150.3,100.59,108.5,19.4,0.37
2020-06-28,30.5,12.5,18.66,4.31,17.3,99.0,42.0,88.91,14.33,95.0,4.6,0.2,1.22,0.93,0.9,157.42,95.91,156.0,151.8,2.37
2020-07-05,28.1,9.3,16.73,4.25,16.4,99.0,28.0,84.88,16.05,92.0,5.7,0.1,1.17,1.01,0.7,169.79,107.21,144.0,25.8,1.01
2020-07-12,31.9,11.0,19.81,4.58,19.7,99.0,34.0,83.1,16.9,90.0,3.4,0.2,1.07,0.72,0.8,175.88,97.83,181.5,6.6,0.2
2020-07-19,24.5,15.8,18.48,1.86,18.15,98.0,65.0,87.51,9.03,89.0,3.0,0.2,1.21,0.68,1.2,142.27,82.77,121.0,9.8,0.41
2020-07-26,32.8,12.7,19.26,4.55,18.5,99.0,29.0,84.17,16.61,91.0,5.3,0.0,0.99,0.78,0.8,136.94,104.55,101.0,0.4,0.02
2020-08-02,32.5,14.2,18.21,3.29,17.75,99.0,38.0,90.61,10.31,94.0,5.7,0.1,1.65,1.1,1.5,166.45,84.85,156.0,102.0,1.03
2020-08-09,24.7,12.5,17.71,3.38,16.85,99.0,59.0,90.67,9.54,96.0,3.2,0.1,1.01,0.77,0.7,138.46,90.69,105.0,0.4,0.02
2020-08-16,32.1,13.7,19.82,3.22,19.15,99.0,32.0,88.42,12.56,91.5,5.0,0.0,1.18,0.75,1.0,157.8,103.66,160.5,51.6,0.95
2020-08-23,21.2,9.4,16.14,3.32,17.25,98.0,82.0,93.49,3.87,94.0,4.4,0.2,1.45,1.04,1.1,175.86,96.23,181.0,104.2,1.49
2020-08-30,27.7,9.1,17.42,4.14,17.4,99.0,55.0,88.26,12.39,95.0,4.5,0.1,1.16,1.05,0.7,139.77,96.08,105.0,3.6,0.12
2020-09-06,31.7,17.4,20.5,2.37,19.9,98.0,45.0,90.91,9.03,94.0,5.1,0.2,1.87,1.12,1.9,159.4,76.38,154.5,29.8,0.44
2020-09-13,34.1,19.0,21.5,2.47,20.85,98.0,45.0,87.62,9.34,90.0,3.4,0.1,1.25,0.75,1.2,155.37,83.84,133.5,0.2,0.02
2020-09-20,30.2,15.8,20.03,2.65,19.6,99.0,56.0,89.75,9.39,92.5,5.2,0.2,1.67,1.21,1.2,174.18,77.76,179.5,25.8,0.37
2020-09-27,27.7,14.6,19.21,2.96,18.8,99.0,62.0,90.33,8.62,93.0,3.9,0.2,1.53,0.98,1.4,166.63,81.89,159.0,47.8,0.64
2020-10-04,40.9,18.9,23.07,4.2,21.7,98.0,26.0,88.61,13.7,94.5,4.9,0.2,1.84,1.09,1.7,159.45,93.77,148.5,70.4,0.9
2020-10-11,25.6,17.7,21.45,1.72,21.3,98.0,52.0,90.32,10.01,94.5,5.5,0.3,1.48,0.97,1.2,149.38,72.78,137.0,40.4,0.79
2020-10-18,27.6,13.5,21.21,2.9,21.65,99.0,57.0,80.43,10.59,81.0,3.8,0.3,1.68,0.98,1.6,143.4,72.85,123.5,0.4,0.02
2020-10-25,27.8,19.0,23.05,1.99,22.7,98.0,57.0,83.42,10.08,85.0,4.8,0.2,1.86,1.16,1.8,127.85,75.5,103.5,2.4,0.1
2020-11-01,35.3,17.3,22.05,3.78,20.65,98.0,25.0,81.99,15.13,87.0,5.3,0.1,1.85,1.25,1.8,147.26,82.73,117.5,144.8,2.2
2020-11-08,26.6,12.2,19.24,3.67,19.35,99.0,50.0,80.18,15.02,82.0,3.9,0.2,1.53,1.11,1.0,136.77,83.22,112.0,15.4,0.44
2020-11-15,33.8,19.8,23.6,2.62,22.75,99.0,52.0,87.6,10.13,90.0,4.4,0.2,1.47,1.03,1.2,155.06,87.47,119.5,27.6,0.76
2020-11-22,30.9,15.0,21.18,2.86,21.15,99.0,57.0,86.29,12.81,92.0,4.2,0.1,1.47,1.05,1.2,150.77,88.15,118.5,122.8,2.56
2020-11-29,35.1,16.5,24.35,3.29,24.65,99.0,39.0,80.11,12.81,81.5,4.9,0.1,1.99,1.23,2.0,130.1,77.18,103.5,0.0,0.0
2020-12-06,31.7,20.1,23.92,2.58,23.55,98.0,50.0,85.93,11.51,90.0,4.3,0.1,1.81,1.12,1.75,154.12,84.04,117.5,68.2,1.12
2020-12-13,33.1,18.7,23.98,2.99,23.0,99.0,49.0,86.47,12.87,91.0,4.9,0.1,1.65,1.28,1.3,138.76,92.16,106.0,65.8,0.97
2020-12-20,37.0,20.7,25.71,3.14,24.8,99.0,40.0,84.55,13.62,89.0,5.0,0.1,1.45,1.16,1.1,163.89,103.68,123.0,79.6,2.47
2020-12-27,29.4,17.5,23.61,2.72,23.6,99.0,61.0,84.36,11.28,85.0,4.6,0.1,1.59,1.15,1.4,127.32,78.77,100.5,18.0,0.33
2021-01-03,36.1,20.5,26.17,4.08,24.9,99.0,41.0,80.34,16.58,86.0,3.5,0.2,1.39,0.91,1.05,196.57,111.79,227.5,32.4,1.7
