Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2021-03-17,31.3,20.6,24.86,3.54,23.7,100.0,60.0,87.83,12.2,92.5,4.3,0.2,1.2,1.19,0.75,188.71,99.17,166.0,0.8,0.16
2021-03-18,29.4,21.7,25.02,2.78,24.7,99.0,69.0,86.75,10.19,88.0,2.7,0.2,1.2,0.8,0.85,198.79,91.02,183.5,1.8,0.23
2021-03-19,26.7,24.4,25.55,0.71,25.7,91.0,76.0,84.83,4.24,84.0,3.8,0.8,2.14,0.73,2.1,178.96,58.43,179.0,28.6,2.7
2021-03-20,28.7,24.0,25.63,1.32,25.45,98.0,77.0,89.79,6.49,90.0,2.4,0.5,1.25,0.55,1.1,180.0,85.92,178.5,28.8,4.77
2021-03-21,31.8,22.2,25.85,3.1,25.0,100.0,60.0,88.75,13.5,97.5,2.7,0.1,0.94,0.74,0.65,161.25,119.7,108.5,0.0,0.0
2021-03-22,29.9,23.1,26.23,2.3,26.0,99.0,74.0,89.58,9.78,94.0,2.8,0.2,1.15,0.86,0.75,148.83,76.34,134.0,0.0,0.0
2021-03-23,29.0,23.7,26.11,1.61,25.9,99.0,75.0,90.5,7.97,91.0,2.3,0.1,1.15,0.73,0.95,158.12,67.96,164.0,4.0,0.64
2021-03-24,30.1,21.4,25.29,2.76,25.45,99.0,66.0,85.79,11.56,89.5,3.9,0.2,1.36,1.01,0.95,133.75,91.96,122.0,7.8,1.07
2021-03-25,28.9,23.0,25.71,2.01,25.25,99.0,70.0,86.96,11.03,89.0,2.8,0.1,1.13,0.93,0.65,150.92,71.98,131.5,0.0,0.0
2021-03-26,30.4,21.9,25.84,2.92,25.25,100.0,64.0,85.54,13.05,88.5,3.2,0.1,1.15,1.0,0.8,159.33,109.08,109.0,0.0,0.0
2021-03-27,33.5,21.8,26.6,3.75,25.8,99.0,48.0,81.96,14.91,84.0,3.9,0.2,1.47,1.15,1.15,172.12,111.02,136.0,0.2,0.04
2021-03-28,31.0,21.5,25.22,3.24,23.95,99.0,60.0,84.67,12.51,88.0,3.2,0.2,1.09,0.81,0.85,186.96,119.56,140.5,0.4,0.06
2021-03-29,30.9,21.6,25.7,2.99,24.95,100.0,69.0,88.62,10.81,92.0,2.9,0.2,1.15,0.79,0.9,150.17,80.41,136.5,9.2,1.33
2021-03-30,27.6,21.8,23.74,1.92,22.85,99.0,66.0,90.33,11.0,95.0,2.7,0.3,1.03,0.72,0.9,180.75,105.04,172.0,13.2,1.44
2021-03-31,26.1,19.8,22.79,2.17,22.25,100.0,58.0,83.58,17.66,94.0,2.9,0.2,1.36,1.02,0.8,146.33,73.33,156.0,0.4,0.06
2021-04-01,26.7,17.5,21.6,3.49,20.4,100.0,57.0,82.21,16.51,89.0,3.2,0.3,1.37,1.03,0.95,152.96,89.89,163.5,0.6,0.12
2021-04-02,26.7,18.0,22.82,2.88,23.45,99.0,62.0,79.58,12.88,75.5,3.1,0.0,1.48,1.02,1.4,176.38,78.65,164.0,0.0,0.0
2021-04-03,27.1,18.2,22.43,2.63,21.85,99.0,63.0,86.71,11.48,91.0,2.6,0.2,0.93,0.72,0.7,179.83,108.35,148.5,12.8,1.42
2021-04-04,27.0,21.0,23.48,2.2,22.55,99.0,65.0,84.21,12.62,89.0,3.2,0.3,1.51,0.97,1.2,160.21,89.08,122.0,1.2,0.21
2021-04-05,27.8,19.2,22.98,2.61,22.15,100.0,64.0,86.29,11.87,91.0,4.3,0.2,1.48,1.21,0.95,123.21,77.03,88.0,2.0,0.27
2021-04-06,26.3,19.0,22.84,2.16,23.15,98.0,75.0,84.71,7.44,82.5,3.4,0.4,1.5,0.81,1.45,156.67,96.52,109.0,6.4,0.74
2021-04-07,27.3,19.5,23.24,2.51,23.0,100.0,69.0,86.42,12.05,91.5,3.4,0.3,1.68,1.04,1.6,157.62,80.64,121.0,15.0,1.97
2021-04-08,27.4,19.9,24.22,2.2,23.85,95.0,64.0,77.04,8.7,75.5,4.9,0.5,2.65,1.46,2.65,89.0,61.34,86.0,2.6,0.4
2021-04-09,29.0,19.7,24.36,2.94,23.95,97.0,63.0,78.46,10.27,77.5,3.5,0.3,1.47,0.97,1.4,143.38,111.48,106.0,0.0,0.0
2021-04-10,30.5,17.7,22.56,4.17,21.25,100.0,48.0,87.58,15.66,95.0,2.2,0.3,0.9,0.6,0.7,155.92,100.4,115.0,0.0,0.0
2021-04-11,33.3,15.8,22.93,6.17,22.0,100.0,35.0,79.5,22.58,89.0,2.9,0.2,0.97,0.74,0.75,145.67,112.34,90.0,0.0,0.0
2021-04-12,26.8,18.8,22.51,2.73,23.15,98.0,76.0,87.12,6.78,87.5,3.3,0.4,1.38,0.9,1.0,131.21,54.13,129.5,1.0,0.12
2021-04-13,26.0,21.4,23.31,1.31,22.9,96.0,63.0,79.58,10.47,81.0,2.8,0.2,1.36,0.67,1.35,142.25,57.35,138.0,3.0,0.28
2021-04-14,26.6,19.1,22.15,2.53,21.4,99.0,53.0,80.21,15.81,85.0,3.8,0.2,1.2,1.01,0.9,146.46,101.08,108.5,0.6,0.09
2021-04-15,26.2,19.3,23.29,1.81,22.7,90.0,61.0,73.21,7.98,72.0,3.7,0.5,1.81,0.89,1.7,109.5,56.94,90.5,0.0,0.0
2021-04-16,27.8,17.5,22.32,3.17,22.4,99.0,65.0,83.08,11.54,82.0,3.0,0.4,1.17,0.78,0.75,162.79,101.08,116.5,0.0,0.0
2021-04-17,26.5,19.1,21.6,2.28,21.15,100.0,73.0,91.83,8.29,93.5,2.9,0.2,0.75,0.58,0.65,151.38,98.67,133.5,0.4,0.08
2021-04-18,25.4,20.7,22.18,1.19,21.85,100.0,74.0,92.25,8.16,97.5,2.7,0.2,1.27,0.94,1.0,198.29,92.75,189.0,1.6,0.18
2021-04-19,26.4,19.3,21.9,2.04,21.75,99.0,69.0,88.5,9.8,90.0,3.0,0.3,1.42,0.83,1.1,195.04,62.48,201.5,26.6,3.44
2021-04-20,24.1,19.7,21.78,1.26,21.8,99.0,77.0,88.58,6.14,89.0,3.0,0.5,1.82,0.72,1.75,200.17,62.43,191.5,41.8,3.17
2021-04-21,23.6,17.9,20.75,1.85,20.75,100.0,83.0,92.5,5.8,92.0,3.6,0.3,1.39,1.02,1.05,177.04,82.72,185.5,30.2,2.08
2021-04-22,24.6,17.9,20.47,2.33,18.85,100.0,64.0,87.46,12.9,92.5,2.6,0.2,1.18,0.76,1.1,198.79,80.06,205.5,1.6,0.13
2021-04-23,24.8,16.0,19.76,3.15,18.4,100.0,70.0,88.75,11.22,93.5,2.6,0.2,1.13,0.75,0.8,173.04,89.09,170.5,0.0,0.0
2021-04-24,25.1,18.6,21.07,2.2,19.9,100.0,68.0,88.83,10.48,92.0,1.4,0.2,0.65,0.4,0.45,182.38,107.57,159.0,0.4,0.08
2021-04-25,28.8,17.3,21.44,3.9,19.7,100.0,50.0,88.17,16.29,98.0,1.3,0.2,0.66,0.32,0.55,182.46,118.36,166.0,0.0,0.0
2021-04-26,25.1,20.3,22.74,1.52,22.95,99.0,75.0,86.96,7.9,84.0,2.7,0.3,1.17,0.75,0.85,145.71,75.28,116.0,0.0,0.0
2021-04-27,23.6,19.8,21.55,1.28,21.4,97.0,70.0,86.79,7.92,90.0,2.0,0.2,1.06,0.47,1.05,142.17,92.68,116.5,6.4,0.67
2021-04-28,20.3,18.4,19.52,0.47,19.4,100.0,94.0,98.67,1.83,99.0,1.6,0.3,0.72,0.4,0.7,147.04,100.11,148.0,23.6,1.26
2021-04-29,24.1,16.8,19.92,2.42,19.4,100.0,66.0,89.42,13.64,100.0,2.8,0.3,1.19,0.88,0.9,148.75,88.66,115.5,1.8,0.22
2021-04-30,24.7,16.4,20.03,2.79,19.0,99.0,56.0,83.21,15.9,90.5,2.4,0.2,1.12,0.77,0.8,133.58,95.18,91.5,2.4,0.23
2021-05-01,25.3,15.6,19.5,3.44,18.05,100.0,62.0,88.42,13.42,96.5,3.5,0.3,1.21,0.98,0.85,133.0,80.95,95.0,0.2,0.04
2021-05-02,25.9,15.0,20.29,3.68,20.5,100.0,64.0,84.79,11.93,86.0,2.5,0.2,1.09,0.71,1.1,140.17,101.06,102.0,0.0,0.0
2021-05-03,26.3,15.0,19.55,3.44,19.1,100.0,65.0,91.08,10.92,96.0,2.2,0.1,0.85,0.58,0.6,137.17,98.12,98.5,0.0,0.0
2021-05-04,26.6,15.6,19.84,3.59,18.8,100.0,64.0,92.0,11.19,98.0,1.2,0.2,0.56,0.29,0.5,179.5,110.06,146.5,0.0,0.0
2021-05-05,26.1,16.4,20.57,3.42,20.7,100.0,73.0,93.25,9.13,99.0,1.7,0.2,0.75,0.5,0.5,163.5,91.41,138.0,0.0,0.0
2021-05-06,27.6,20.0,22.44,2.29,21.45,100.0,64.0,90.62,12.05,97.5,3.9,0.2,1.2,1.02,0.75,173.92,100.59,154.5,1.2,0.18
2021-05-07,19.8,16.6,17.36,0.76,17.15,100.0,89.0,97.04,3.47,99.0,5.4,0.5,1.88,1.26,1.5,202.54,51.83,215.5,32.4,1.37
2021-05-08,20.6,16.8,18.23,1.4,17.9,100.0,81.0,95.42,6.59,100.0,2.3,0.2,1.08,0.68,0.8,172.58,113.42,119.0,31.6,1.97
2021-05-09,23.5,16.1,19.53,2.49,19.05,100.0,77.0,91.5,9.49,99.0,3.5,0.2,1.37,0.98,1.4,163.58,101.45,132.0,1.0,0.13
2021-05-10,25.0,17.8,20.82,2.23,20.85,99.0,69.0,84.88,9.49,85.0,4.3,0.3,1.39,1.07,0.8,129.29,106.0,104.0,1.8,0.26
2021-05-11,26.9,15.0,19.61,3.99,18.4,100.0,58.0,88.92,13.31,95.5,2.4,0.2,0.87,0.65,0.75,165.83,94.51,142.5,0.0,0.0
2021-05-12,21.3,17.1,18.59,1.22,18.7,100.0,88.0,96.75,3.73,98.5,3.3,0.2,1.78,1.02,1.95,187.58,57.67,199.5,42.4,1.91
2021-05-13,19.7,16.7,17.75,0.98,17.5,100.0,87.0,97.21,3.82,99.0,2.3,0.5,1.36,0.63,1.35,234.0,71.32,235.0,41.8,3.21
2021-05-14,21.8,16.6,18.33,1.62,17.75,100.0,75.0,93.83,8.44,100.0,2.6,0.2,1.01,0.65,0.8,173.79,114.1,125.0,1.0,0.12
2021-05-15,21.2,17.0,18.77,1.37,18.15,100.0,87.0,95.12,4.8,95.0,1.8,0.2,0.77,0.46,0.7,157.08,104.78,143.5,3.4,0.37
2021-05-16,22.3,18.0,19.62,1.37,18.95,100.0,80.0,93.83,6.62,96.5,2.0,0.2,0.9,0.5,0.85,208.46,101.23,233.0,25.4,2.58
2021-05-17,26.8,16.5,20.15,3.42,18.45,100.0,61.0,90.54,13.59,99.5,2.1,0.2,0.78,0.51,0.65,197.17,112.42,236.0,0.0,0.0
2021-05-18,22.8,16.1,20.42,1.57,20.5,96.0,66.0,80.21,9.3,81.0,2.9,0.2,1.25,0.71,1.2,143.42,73.41,131.0,0.6,0.09
2021-05-19,24.9,13.2,18.18,3.45,17.05,100.0,55.0,89.04,14.33,96.5,2.4,0.2,0.77,0.59,0.65,127.42,107.62,89.0,0.0,0.0
2021-05-20,23.1,12.3,17.3,3.72,16.35,100.0,74.0,92.75,8.66,96.5,2.6,0.1,0.92,0.77,0.6,151.83,114.8,104.5,0.0,0.0
2021-05-21,24.3,14.4,18.94,3.36,18.55,100.0,75.0,91.42,9.13,93.0,2.7,0.1,0.91,0.68,0.6,148.71,94.74,111.5,0.0,0.0
2021-05-22,22.5,17.4,19.84,1.45,19.85,100.0,80.0,91.83,6.53,92.5,3.4,0.2,1.32,0.91,1.2,165.67,110.66,172.5,6.6,0.62
2021-05-23,26.6,18.7,21.78,2.9,20.3,90.0,62.0,79.42,10.24,84.5,3.2,0.3,1.5,0.96,1.05,205.96,98.79,269.5,0.0,0.0
2021-05-24,24.1,9.0,15.52,4.72,14.95,100.0,34.0,78.08,23.52,90.5,2.5,0.3,1.03,0.64,0.7,173.83,125.06,174.0,0.0,0.0
2021-05-25,23.5,8.2,14.4,5.33,12.75,100.0,51.0,84.96,17.1,92.5,2.4,0.3,0.8,0.56,0.55,130.96,103.29,98.0,0.0,0.0
2021-05-26,23.5,9.0,15.22,5.04,14.2,100.0,57.0,88.08,13.79,93.5,2.4,0.2,0.87,0.57,0.6,152.5,94.84,102.0,0.0,0.0
2021-05-27,26.7,12.2,18.4,4.49,17.05,100.0,54.0,87.88,15.12,94.0,2.1,0.2,0.72,0.41,0.65,179.92,135.36,119.0,0.0,0.0
2021-05-28,27.8,13.9,19.74,5.1,18.05,100.0,62.0,88.21,13.78,93.0,2.0,0.1,0.73,0.4,0.8,123.25,109.51,72.5,0.0,0.0
2021-05-29,30.4,19.4,23.99,3.22,23.65,99.0,63.0,80.67,10.96,81.5,3.3,0.5,1.38,0.83,1.0,160.92,94.7,166.0,0.0,0.0
2021-05-30,22.7,18.7,20.24,0.95,20.0,100.0,87.0,94.42,3.91,95.0,4.2,0.3,1.67,1.04,1.65,142.21,71.61,123.5,17.2,1.68
2021-05-31,19.1,17.4,18.28,0.38,18.3,100.0,88.0,96.21,4.94,100.0,3.2,0.1,1.25,0.84,0.95,212.12,74.17,233.5,0.0,0.0
2021-06-01,23.7,16.2,18.52,2.23,17.3,100.0,66.0,90.92,10.66,94.0,1.8,0.2,0.68,0.43,0.5,185.21,111.17,184.0,0.0,0.0
2021-06-02,26.8,13.5,18.76,4.21,17.75,100.0,59.0,91.17,12.95,98.0,1.7,0.2,0.64,0.37,0.5,212.33,128.41,269.0,0.0,0.0
2021-06-03,24.6,16.2,20.41,2.71,20.6,100.0,72.0,91.08,10.15,96.5,2.8,0.3,1.19,0.76,1.05,119.54,61.54,117.5,0.0,0.0
2021-06-04,24.0,19.4,21.74,1.29,21.5,100.0,80.0,91.62,6.83,91.0,2.3,0.2,1.0,0.66,0.8,131.29,98.94,105.0,1.2,0.17
2021-06-05,27.3,18.6,21.71,2.6,20.9,100.0,61.0,90.62,11.48,94.0,2.0,0.1,0.7,0.51,0.6,189.0,123.31,180.5,0.0,0.0
2021-06-06,25.3,16.7,20.24,2.71,20.1,100.0,72.0,90.88,10.24,98.0,2.2,0.2,1.09,0.58,1.0,122.5,62.25,133.5,0.0,0.0
