Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2023-01-15,30.6,22.3,26.29,2.81,26.4,93.0,65.0,82.5,9.19,86.0,2.7,0.3,1.15,0.82,0.8,151.58,70.38,145.0,0.0,0.0
2023-01-16,28.7,24.7,26.43,1.28,26.35,92.0,74.0,84.33,6.75,84.5,2.9,0.2,1.26,0.88,1.1,196.33,71.14,186.0,0.0,0.0
2023-01-17,29.8,24.4,26.73,1.77,26.2,92.0,71.0,83.21,7.81,84.5,3.7,0.2,1.53,1.03,1.35,166.42,68.81,148.5,3.8,0.45
2023-01-18,29.4,21.3,25.97,2.71,26.1,93.0,63.0,78.96,10.96,77.5,3.5,0.2,1.42,1.05,1.15,145.75,80.76,135.5,0.0,0.0
2023-01-19,30.5,22.3,25.58,2.88,24.9,93.0,63.0,81.42,11.55,86.5,3.8,0.3,1.58,1.33,0.9,123.79,91.69,104.5,0.0,0.0
2023-01-20,28.8,22.0,24.16,1.83,23.7,93.0,69.0,85.75,6.89,87.0,3.9,0.3,1.13,0.94,0.85,169.83,102.42,115.5,1.0,0.2
2023-01-21,30.6,20.8,24.75,3.59,23.25,94.0,56.0,81.0,14.77,91.0,3.8,0.2,1.3,1.15,0.8,152.12,94.23,115.5,0.2,0.04
2023-01-22,34.9,20.0,25.96,5.02,25.25,94.0,40.0,76.12,18.27,82.0,3.2,0.2,1.12,0.86,0.8,197.75,113.99,216.0,0.0,0.0
2023-01-23,31.2,22.9,25.95,2.79,25.5,92.0,63.0,80.58,10.45,81.0,3.6,0.3,1.1,0.96,0.85,165.83,100.48,161.0,0.8,0.16
2023-01-24,30.0,20.9,25.27,3.02,24.5,93.0,60.0,81.21,11.19,84.0,3.0,0.4,1.36,0.92,1.0,180.83,102.15,150.5,4.0,0.77
2023-01-25,31.3,20.1,25.72,3.65,25.65,93.0,55.0,78.17,13.02,79.5,4.6,0.1,1.67,1.43,1.3,147.92,110.95,98.5,0.0,0.0
2023-01-26,30.9,21.3,26.78,2.85,26.15,92.0,40.0,68.29,14.95,71.0,5.0,0.5,2.96,1.63,3.7,102.5,54.41,89.0,0.0,0.0
2023-01-27,29.8,20.5,25.33,2.41,25.25,86.0,62.0,71.5,6.51,70.5,3.8,0.4,2.16,0.97,2.3,115.29,75.88,91.0,0.0,0.0
2023-01-28,30.9,20.1,25.26,3.39,25.05,93.0,63.0,79.58,10.89,80.0,4.1,0.4,1.57,1.26,1.05,137.67,93.3,96.5,0.0,0.0
2023-01-29,32.5,20.7,26.09,4.2,26.2,94.0,55.0,78.71,14.41,84.0,4.5,0.3,1.44,1.37,0.8,141.88,103.64,105.0,0.0,0.0
2023-01-30,29.7,21.4,24.72,3.02,24.15,92.0,57.0,80.12,12.6,83.5,4.1,0.4,1.19,0.86,1.0,188.5,101.36,191.0,22.6,3.11
2023-01-31,32.0,21.8,25.43,3.59,24.0,93.0,54.0,80.92,13.97,86.5,2.8,0.1,1.03,0.75,0.85,157.21,134.27,87.0,2.0,0.26
2023-02-01,32.6,22.7,26.0,3.47,24.7,92.0,54.0,80.62,14.06,88.5,4.6,0.1,1.05,0.96,0.7,188.79,112.6,246.0,9.4,1.26
2023-02-02,33.6,23.4,26.45,3.52,24.35,93.0,53.0,81.96,14.7,92.0,4.1,0.3,1.2,0.94,0.95,178.12,112.69,206.5,22.4,4.36
2023-02-03,34.0,23.2,27.56,4.06,25.95,92.0,44.0,71.21,16.71,75.5,3.5,0.4,1.69,0.91,1.45,179.25,119.3,260.0,9.8,1.14
2023-02-04,33.5,23.3,27.47,3.3,26.45,85.0,46.0,68.71,13.26,73.0,3.7,0.2,1.77,0.94,1.7,209.33,94.93,263.0,0.4,0.08
2023-02-05,31.1,22.5,26.08,2.75,25.55,92.0,61.0,80.79,10.16,84.0,2.9,0.2,0.93,0.61,0.8,160.12,111.9,197.0,0.4,0.06
2023-02-06,30.3,22.6,25.75,2.47,25.7,93.0,63.0,85.0,9.44,88.5,3.1,0.2,1.0,0.84,0.7,132.04,86.01,109.0,12.6,2.49
2023-02-07,28.8,24.0,25.44,1.44,25.05,92.0,59.0,81.96,8.53,84.0,3.0,0.2,1.22,0.74,1.05,176.58,83.58,163.5,2.0,0.26
2023-02-08,29.5,19.4,24.52,3.57,24.1,94.0,52.0,79.25,15.05,85.0,4.1,0.3,1.52,1.33,0.9,129.08,90.0,102.0,0.0,0.0
2023-02-09,30.1,19.5,24.85,3.68,25.8,94.0,58.0,78.21,12.83,76.0,4.2,0.2,1.67,1.36,1.0,160.17,113.84,108.5,0.0,0.0
2023-02-10,30.4,21.4,25.72,3.35,25.95,93.0,57.0,78.29,12.13,78.5,4.2,0.2,1.71,1.36,1.2,147.75,91.53,113.0,0.0,0.0
2023-02-11,27.9,23.0,24.81,1.54,24.55,92.0,72.0,85.0,6.3,87.0,2.8,0.2,0.89,0.72,0.65,167.79,103.37,187.5,3.0,0.42
2023-02-12,29.7,22.4,25.73,2.79,25.05,94.0,62.0,81.71,11.56,85.0,3.5,0.2,1.26,1.12,0.85,177.83,95.71,149.0,0.4,0.08
2023-02-13,31.4,22.4,25.9,3.11,24.85,93.0,53.0,79.42,13.7,82.0,3.8,0.2,1.19,1.11,0.95,127.67,100.08,99.0,0.8,0.16
2023-02-14,34.9,21.5,26.12,4.51,24.8,93.0,48.0,78.92,16.87,88.0,3.0,0.3,0.98,0.85,0.65,199.62,101.95,179.0,14.0,2.86
2023-02-15,35.6,23.0,27.88,4.33,27.0,92.0,43.0,72.42,17.55,76.5,3.6,0.4,1.56,0.89,1.4,178.04,114.38,168.5,1.2,0.18
2023-02-16,34.5,22.6,26.9,3.71,25.6,93.0,42.0,76.08,17.59,82.5,4.2,0.4,1.72,1.11,1.25,178.25,107.05,181.5,19.6,3.09
2023-02-17,33.2,22.6,26.38,3.35,24.95,92.0,50.0,77.62,14.23,85.0,4.5,0.2,1.6,1.3,0.95,182.88,97.32,221.5,3.0,0.53
2023-02-18,25.6,21.7,23.55,0.9,23.65,92.0,76.0,87.71,3.75,88.0,6.4,0.4,2.31,1.67,1.7,175.38,46.47,172.5,29.0,1.75
2023-02-19,22.5,20.1,21.29,0.69,21.2,93.0,71.0,83.88,7.09,87.0,3.7,1.2,2.28,0.67,2.25,186.83,25.62,185.0,41.2,1.81
2023-02-20,26.2,19.7,22.32,2.4,22.5,94.0,73.0,86.38,7.91,91.0,2.3,0.3,1.04,0.65,0.8,209.08,101.09,238.5,18.4,1.36
2023-02-21,30.1,21.7,24.76,2.85,23.95,94.0,59.0,82.96,12.3,89.0,2.8,0.3,1.27,0.87,1.05,204.83,101.91,240.5,0.6,0.09
2023-02-22,26.4,22.2,23.95,1.25,23.8,93.0,75.0,87.21,5.92,90.0,2.3,0.1,1.37,0.61,1.3,186.04,84.4,183.5,8.4,1.05
2023-02-23,26.8,22.1,24.25,1.77,23.85,94.0,78.0,88.04,6.02,91.5,2.1,0.2,0.88,0.52,0.75,170.25,92.91,161.5,5.4,0.86
2023-02-24,31.9,21.2,24.78,3.57,23.1,94.0,59.0,85.17,11.76,92.0,4.2,0.3,1.3,1.13,0.65,118.38,70.92,103.5,38.0,5.05
2023-02-25,34.5,22.2,26.64,4.73,24.25,94.0,47.0,78.42,18.65,91.0,3.0,0.3,1.17,0.84,0.75,211.08,108.41,260.5,0.2,0.04
2023-02-26,34.8,21.8,27.41,4.59,26.6,93.0,46.0,74.17,16.72,75.5,2.2,0.3,1.25,0.67,1.3,185.67,115.97,240.5,0.0,0.0
2023-02-27,27.7,22.6,25.13,1.71,25.1,92.0,64.0,81.33,10.09,82.0,2.9,0.3,1.38,0.87,1.3,188.33,85.05,183.0,8.8,1.29
2023-02-28,25.0,22.5,23.63,0.7,23.55,93.0,75.0,89.42,3.86,91.0,2.8,0.3,0.84,0.61,0.55,197.92,107.1,177.0,18.2,1.91
2023-03-01,28.5,21.0,23.96,2.71,23.45,94.0,62.0,84.17,11.45,90.0,3.1,0.3,1.07,0.78,0.75,145.38,102.63,111.5,0.0,0.0
2023-03-02,30.6,20.5,24.7,3.11,23.75,94.0,61.0,82.83,10.93,88.5,3.8,0.3,1.3,1.05,0.85,156.5,118.57,107.5,0.0,0.0
2023-03-03,30.8,21.3,25.55,3.2,25.2,94.0,66.0,82.88,10.25,84.5,3.8,0.3,1.34,1.1,0.85,133.08,93.51,108.5,0.0,0.0
2023-03-04,31.1,22.8,25.4,2.52,24.2,93.0,63.0,85.54,9.74,91.5,4.0,0.2,0.94,0.79,0.8,138.12,119.52,85.0,12.6,2.36
2023-03-05,32.1,21.0,24.58,3.29,22.85,92.0,53.0,81.25,12.96,88.5,5.3,0.6,1.7,1.07,1.4,205.5,107.4,246.5,90.8,9.45
2023-03-06,29.5,20.7,24.04,2.66,22.8,94.0,64.0,84.75,9.76,90.5,3.0,0.3,1.15,0.89,0.8,156.67,124.46,115.5,0.2,0.04
2023-03-07,33.7,20.3,25.98,4.4,24.9,93.0,40.0,73.12,19.1,80.5,2.8,0.5,1.18,0.59,1.1,168.75,114.37,116.0,0.0,0.0
2023-03-08,34.1,21.2,26.75,4.6,26.9,93.0,42.0,72.12,18.89,70.0,3.9,0.2,1.34,1.09,0.95,170.0,116.51,105.5,0.0,0.0
2023-03-09,32.5,22.0,25.57,3.43,24.85,93.0,53.0,82.25,12.24,87.5,2.8,0.2,0.94,0.73,0.75,153.54,104.05,127.5,5.2,0.63
2023-03-10,28.4,21.8,24.04,2.28,23.55,94.0,67.0,87.33,8.99,92.0,2.4,0.2,0.89,0.59,0.6,142.83,93.7,134.0,14.4,1.42
2023-03-11,28.4,22.3,24.49,1.97,23.5,94.0,71.0,87.33,7.94,92.5,2.9,0.3,1.09,0.84,0.75,192.12,95.85,166.5,25.4,2.88
2023-03-12,26.3,22.8,24.03,1.15,23.5,94.0,81.0,90.96,4.33,93.0,2.3,0.2,0.86,0.66,0.6,194.12,100.07,200.0,59.2,5.33
2023-03-13,27.9,22.6,24.43,1.71,24.35,94.0,71.0,88.0,5.96,90.5,3.5,0.4,1.39,1.06,0.9,142.79,106.4,91.0,22.6,2.16
2023-03-14,27.8,24.5,25.86,0.81,25.75,89.0,77.0,82.42,3.48,81.0,4.2,0.7,2.67,1.04,2.8,108.96,71.92,86.0,0.8,0.08
2023-03-15,29.3,24.4,26.22,1.6,25.4,87.0,69.0,79.0,5.49,80.5,3.5,1.5,2.73,0.68,2.95,92.67,7.84,93.0,0.0,0.0
2023-03-16,28.6,22.4,25.5,2.12,25.3,94.0,68.0,81.5,9.11,82.0,3.7,0.3,2.08,1.29,2.25,113.5,59.36,103.0,1.0,0.17
2023-03-17,29.1,21.8,25.28,2.31,24.95,93.0,61.0,78.17,9.41,79.0,4.1,0.3,1.95,1.2,1.9,130.17,69.75,109.0,0.0,0.0
2023-03-18,27.8,18.7,22.83,3.3,21.85,94.0,69.0,85.29,9.94,91.5,2.9,0.2,1.04,1.0,0.5,85.5,65.63,89.5,0.0,0.0
2023-03-19,29.6,19.8,23.98,3.3,23.5,94.0,61.0,84.58,10.65,89.5,3.0,0.1,0.94,0.9,0.55,149.12,99.81,118.0,0.0,0.0
2023-03-20,31.8,19.7,24.91,4.29,24.55,94.0,54.0,82.08,13.03,88.0,2.8,0.2,1.07,0.82,0.95,142.58,99.34,103.5,0.0,0.0
2023-03-21,29.8,20.3,24.6,3.45,24.4,94.0,65.0,83.29,10.95,88.5,2.9,0.2,1.17,0.89,0.7,139.67,90.2,133.5,0.0,0.0
2023-03-22,29.4,21.4,25.2,3.07,24.9,94.0,65.0,83.17,11.57,91.5,3.4,0.1,1.34,1.23,0.6,115.21,77.83,100.0,0.2,0.04
2023-03-23,29.7,20.8,25.26,3.01,25.4,94.0,62.0,80.12,11.3,80.5,3.5,0.4,1.41,0.98,1.15,126.21,66.48,102.5,0.0,0.0
2023-03-24,33.1,19.8,25.08,4.26,24.4,94.0,51.0,78.71,15.18,83.5,2.9,0.3,1.2,0.83,0.8,147.17,94.46,123.0,0.0,0.0
2023-03-25,29.1,21.4,25.37,2.29,25.35,93.0,63.0,80.46,9.65,79.5,2.5,0.2,1.21,0.74,1.3,150.79,72.83,122.0,0.0,0.0
2023-03-26,36.5,21.1,26.45,5.38,24.8,94.0,41.0,77.79,18.77,88.5,5.3,0.2,1.33,1.21,1.0,184.5,113.83,183.5,5.2,0.76
2023-03-27,26.4,22.8,24.36,1.14,24.3,93.0,60.0,80.83,10.4,82.5,2.2,0.4,1.04,0.47,0.95,186.67,105.79,158.5,43.4,4.63
2023-03-28,26.5,20.1,23.79,2.23,23.75,94.0,70.0,81.96,9.88,82.0,2.9,0.2,1.0,0.84,0.5,144.21,91.4,115.0,0.0,0.0
2023-03-29,29.7,19.6,23.83,3.37,23.55,94.0,66.0,84.12,10.29,88.5,2.0,0.2,0.9,0.64,0.6,135.17,94.09,101.0,0.0,0.0
2023-03-30,31.2,21.3,25.32,3.47,23.95,93.0,56.0,81.21,12.94,88.0,2.9,0.5,1.45,0.8,1.2,188.62,94.76,194.0,21.4,2.66
2023-03-31,28.7,20.5,23.8,2.8,23.15,94.0,70.0,85.92,8.27,91.0,2.3,0.2,1.03,0.69,0.8,178.33,110.11,157.0,8.4,1.21
2023-04-01,28.7,20.2,23.97,2.62,23.6,95.0,61.0,84.12,10.41,88.0,3.1,0.2,1.36,1.13,0.7,145.62,104.44,131.0,0.0,0.0
2023-04-02,24.0,20.6,22.71,1.11,22.9,92.0,60.0,75.12,10.2,72.0,2.2,0.3,0.87,0.47,0.75,147.67,99.64,128.0,0.2,0.04
2023-04-03,27.0,16.9,21.75,3.49,21.9,94.0,62.0,80.08,11.6,80.5,3.0,0.1,1.08,0.84,0.8,154.92,99.36,116.5,0.0,0.0
2023-04-04,28.3,16.4,22.08,4.16,22.0,94.0,60.0,81.38,12.57,84.5,2.6,0.2,1.17,0.89,0.75,176.96,94.39,169.5,0.0,0.0
2023-04-05,28.1,17.5,22.63,3.89,22.3,95.0,62.0,82.17,12.73,89.0,2.9,0.2,1.1,0.81,0.75,166.25,91.3,152.0,0.0,0.0
2023-04-06,27.3,20.5,23.6,2.33,23.45,94.0,67.0,82.96,9.96,85.5,3.5,0.3,1.45,1.08,0.9,146.54,95.36,103.5,15.0,1.88
2023-04-07,24.8,21.7,22.63,1.01,22.3,92.0,69.0,86.17,7.38,90.0,3.8,0.6,1.95,0.97,2.15,128.5,57.78,112.5,39.8,2.5
2023-04-08,23.4,20.9,21.73,0.77,21.45,94.0,87.0,91.42,2.04,92.0,2.4,0.4,1.32,0.63,1.3,166.04,78.12,125.5,54.4,2.37
2023-04-09,26.8,20.7,23.13,2.06,22.9,94.0,66.0,82.42,10.77,83.5,3.6,0.2,1.69,1.21,1.6,125.33,86.9,89.5,1.6,0.33
2023-04-10,27.2,18.4,23.18,2.8,23.15,93.0,56.0,75.17,11.86,75.5,3.1,0.3,1.58,0.94,1.8,107.33,83.97,85.5,0.0,0.0
2023-04-11,26.5,15.1,20.63,4.11,19.6,95.0,62.0,83.12,12.09,90.0,3.0,0.1,1.02,0.86,0.5,133.42,78.38,103.5,0.0,0.0
2023-04-12,28.3,16.7,21.78,3.84,21.85,94.0,63.0,84.21,10.13,88.0,2.3,0.2,0.89,0.71,0.6,140.21,98.85,105.5,0.0,0.0
2023-04-13,32.2,19.2,24.16,4.37,22.45,94.0,49.0,83.0,14.42,91.0,3.6,0.4,1.24,1.02,0.7,213.88,104.54,248.5,0.0,0.0
2023-04-14,24.9,22.2,23.4,0.83,23.6,93.0,80.0,89.21,3.43,90.0,2.7,0.3,1.1,0.73,0.8,143.46,73.82,129.5,7.4,0.65
2023-04-15,24.7,21.3,22.51,1.02,22.2,93.0,77.0,88.17,4.83,89.0,2.9,0.3,1.15,0.72,1.0,169.75,76.29,137.0,23.2,2.46
2023-04-16,25.9,19.8,22.67,2.09,22.2,94.0,76.0,87.71,6.79,92.5,2.4,0.2,0.99,0.72,0.75,157.29,99.06,124.5,4.4,0.57
2023-04-17,30.6,21.8,24.78,3.1,23.95,94.0,57.0,83.62,12.39,90.5,2.7,0.3,0.82,0.53,0.7,176.92,116.35,199.0,0.4,0.06
2023-04-18,24.6,20.9,22.77,0.99,22.8,93.0,88.0,91.92,1.21,92.0,2.4,0.4,1.25,0.56,1.15,175.88,74.15,198.0,50.8,3.21
2023-04-19,26.8,17.7,21.44,3.1,20.1,95.0,47.0,83.12,16.9,93.5,2.2,0.3,0.83,0.56,0.55,181.88,116.19,177.5,0.4,0.06
2023-04-20,24.2,14.2,18.88,3.53,18.35,94.0,38.0,74.12,22.23,87.5,2.3,0.3,1.07,0.67,0.75,127.67,93.73,105.0,0.0,0.0
2023-04-21,23.5,11.6,16.41,4.31,15.3,95.0,70.0,86.92,9.29,91.5,2.1,0.2,0.75,0.57,0.55,107.0,69.34,96.5,0.0,0.0
2023-04-22,25.9,15.4,19.81,3.89,17.6,95.0,61.0,84.62,12.3,93.5,2.9,0.3,1.14,0.87,0.6,138.71,80.85,107.5,0.2,0.04
2023-04-23,26.5,17.9,21.85,2.61,21.35,93.0,65.0,82.46,9.01,85.5,3.5,0.4,1.52,0.91,1.45,145.17,86.99,103.0,1.6,0.22
2023-04-24,26.6,18.4,22.61,2.66,22.45,94.0,63.0,78.46,10.85,78.0,3.4,0.3,1.44,1.06,1.1,119.25,78.53,101.0,0.0,0.0
2023-04-25,25.1,17.2,20.4,2.66,19.4,95.0,70.0,88.04,8.84,93.0,1.7,0.2,0.73,0.45,0.6,158.67,121.51,109.5,1.8,0.27
2023-04-26,22.9,17.5,20.45,1.89,20.85,95.0,84.0,90.92,3.41,91.5,1.8,0.2,0.72,0.46,0.55,171.83,138.29,161.0,2.0,0.23
2023-04-27,27.3,18.2,21.66,3.16,20.45,94.0,58.0,81.71,13.95,90.0,2.3,0.3,0.9,0.59,0.7,142.54,96.36,122.0,0.2,0.04
2023-04-28,24.3,19.5,22.04,1.47,22.1,93.0,70.0,81.5,7.67,80.0,1.7,0.3,0.95,0.38,0.95,146.04,77.95,122.0,14.8,1.25
2023-04-29,24.5,18.0,20.97,2.19,19.85,94.0,73.0,87.29,8.35,93.5,2.8,0.2,1.13,0.8,0.85,180.33,88.98,146.5,6.2,0.62
2023-04-30,26.5,20.6,23.25,1.89,23.25,91.0,69.0,81.12,6.2,82.5,3.5,0.5,1.85,0.94,2.0,101.17,66.31,95.5,1.4,0.15
2023-05-01,26.4,19.7,22.59,2.12,22.5,94.0,74.0,87.33,6.82,89.5,2.4,0.2,1.06,0.71,1.0,155.04,91.75,126.5,0.0,0.0
2023-05-02,25.6,19.1,21.73,2.29,20.95,95.0,74.0,88.5,7.58,92.5,2.4,0.2,0.9,0.74,0.55,145.29,83.05,129.0,0.0,0.0
2023-05-03,26.4,18.2,21.58,2.81,20.5,95.0,70.0,88.12,8.66,92.5,2.4,0.3,0.83,0.61,0.6,142.21,98.33,99.0,0.0,0.0
2023-05-04,29.5,18.5,22.4,3.77,21.25,95.0,59.0,86.42,11.54,93.0,2.1,0.2,0.84,0.58,0.55,153.96,110.63,98.5,0.2,0.04
2023-05-05,28.2,21.3,24.44,1.99,23.95,93.0,67.0,84.79,8.22,87.5,2.5,0.3,1.07,0.72,0.8,144.17,86.48,107.0,0.0,0.0
2023-05-06,27.7,20.1,23.3,2.75,23.15,94.0,66.0,86.38,8.79,89.0,2.7,0.3,1.08,0.82,0.6,114.83,83.08,95.0,0.0,0.0
2023-05-07,26.6,19.5,22.71,2.65,22.15,95.0,69.0,86.46,8.83,91.0,2.6,0.3,0.9,0.7,0.6,162.58,112.27,104.5,0.0,0.0
2023-05-08,32.4,18.7,23.58,4.42,21.75,95.0,49.0,83.75,14.21,92.0,1.7,0.2,0.71,0.41,0.6,194.38,115.76,215.0,0.0,0.0
2023-05-09,24.3,21.4,22.49,0.62,22.4,93.0,81.0,89.29,3.78,90.5,3.2,0.1,1.34,0.87,1.35,166.33,82.12,142.0,12.8,1.2
2023-05-10,23.1,20.4,21.36,0.8,21.1,93.0,75.0,88.88,5.72,92.0,2.0,0.4,1.02,0.49,1.05,129.79,97.38,103.0,2.6,0.17
2023-05-11,24.2,18.0,20.61,1.99,19.95,95.0,63.0,83.21,12.55,92.0,3.3,0.2,1.22,1.04,0.6,168.21,77.04,155.0,0.0,0.0
2023-05-12,22.8,17.5,20.7,1.36,20.9,91.0,57.0,68.75,9.05,68.0,3.1,0.5,1.86,0.75,2.1,183.21,48.1,173.5,0.0,0.0
2023-05-13,22.4,14.1,17.54,2.73,16.7,95.0,67.0,85.58,10.16,91.0,2.6,0.3,0.93,0.63,0.7,154.29,95.86,153.0,2.2,0.41
2023-05-14,25.4,11.2,16.74,4.86,15.15,95.0,45.0,84.33,15.55,94.0,2.1,0.2,0.68,0.51,0.5,135.54,99.96,103.0,0.2,0.04
2023-05-15,26.3,11.4,17.13,5.02,15.05,96.0,49.0,82.79,16.59,93.0,1.4,0.2,0.65,0.37,0.5,183.25,115.7,141.5,0.0,0.0
2023-05-16,24.7,11.8,17.27,4.65,15.3,95.0,60.0,82.21,13.2,89.0,2.3,0.4,1.04,0.52,0.85,127.25,64.45,118.0,0.0,0.0
2023-05-17,24.2,13.0,18.11,3.84,16.7,95.0,48.0,80.08,17.44,91.0,2.5,0.2,0.74,0.6,0.55,163.38,108.16,146.5,0.4,0.06
2023-05-18,24.4,13.3,18.11,3.73,17.1,94.0,52.0,79.96,16.11,89.0,2.2,0.2,0.86,0.7,0.55,132.96,103.8,97.5,0.0,0.0
2023-05-19,24.2,12.3,17.5,3.98,15.95,94.0,58.0,83.17,14.17,92.0,2.2,0.2,0.71,0.59,0.5,157.25,116.98,125.5,0.0,0.0
2023-05-20,25.1,12.6,18.35,4.38,17.0,94.0,51.0,79.92,16.45,90.0,2.5,0.2,0.87,0.59,0.75,145.29,102.15,101.0,0.0,0.0
2023-05-21,25.5,11.7,17.3,4.41,16.1,95.0,60.0,85.54,11.83,92.0,2.7,0.3,0.84,0.69,0.55,149.21,94.05,116.0,0.0,0.0
2023-05-22,24.3,15.0,18.78,3.45,17.55,95.0,71.0,87.67,8.88,93.0,1.2,0.3,0.7,0.23,0.65,201.29,111.25,225.5,0.0,0.0
2023-05-23,25.7,15.1,19.33,3.28,18.15,95.0,67.0,88.58,9.5,94.0,2.1,0.3,0.92,0.51,0.75,131.58,73.19,110.0,0.0,0.0
2023-05-24,25.8,16.3,19.84,2.92,18.45,95.0,66.0,88.29,9.19,93.5,2.8,0.2,0.85,0.58,0.7,165.0,111.0,120.0,0.0,0.0
2023-05-25,27.1,19.5,22.17,2.63,21.0,94.0,64.0,85.08,10.78,91.0,2.9,0.1,0.85,0.86,0.4,166.08,105.67,129.0,0.0,0.0
2023-05-26,27.3,18.3,21.11,2.57,19.95,95.0,65.0,88.38,9.02,93.0,2.7,0.2,0.78,0.81,0.45,118.46,98.62,102.5,0.0,0.0
2023-05-27,31.1,17.3,21.92,4.78,19.85,95.0,42.0,81.38,18.33,92.5,1.9,0.2,0.72,0.44,0.6,173.46,118.59,143.0,0.0,0.0
2023-05-28,23.6,19.0,21.25,1.42,21.0,92.0,82.0,88.75,3.18,90.0,4.5,0.3,2.08,1.1,1.65,189.21,43.06,191.5,7.0,0.66
2023-05-29,20.8,18.1,19.08,0.74,18.95,93.0,83.0,89.42,2.17,90.0,3.0,0.6,1.78,0.59,1.85,165.96,62.75,163.0,30.0,1.31
2023-05-30,22.5,17.2,19.35,1.82,18.85,94.0,71.0,84.96,9.54,89.0,2.9,0.3,1.23,0.7,1.2,129.46,84.04,95.5,0.8,0.13
2023-05-31,21.4,18.1,19.33,0.99,18.95,94.0,79.0,90.29,3.72,92.0,1.9,0.2,0.97,0.52,0.9,190.58,65.69,200.5,5.2,0.4
2023-06-01,24.2,18.1,19.96,1.79,19.25,94.0,68.0,87.96,8.81,93.0,2.3,0.2,0.73,0.48,0.65,178.83,116.6,169.0,2.8,0.32
2023-06-02,24.3,15.3,18.77,2.94,17.55,95.0,67.0,88.08,10.0,94.0,2.8,0.2,0.9,0.77,0.6,166.17,112.37,142.5,0.2,0.04
2023-06-03,25.6,14.7,18.88,3.76,16.85,95.0,59.0,86.25,12.31,93.5,2.6,0.2,0.82,0.62,0.7,162.46,85.45,137.0,0.4,0.06
2023-06-04,28.0,13.7,19.11,4.52,17.75,95.0,56.0,87.5,12.5,94.0,2.1,0.2,0.78,0.44,0.75,147.21,116.05,103.5,0.2,0.04
2023-06-05,25.2,15.7,19.42,2.75,18.45,95.0,64.0,88.67,10.03,94.0,1.9,0.3,0.78,0.45,0.65,191.58,101.57,181.0,0.0,0.0
2023-06-06,22.8,15.8,18.73,2.44,17.9,95.0,74.0,89.54,7.48,94.0,2.6,0.2,0.82,0.61,0.75,198.67,119.31,159.0,0.2,0.04
