Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2020-01-19,27.6,21.3,23.71,1.96,23.05,96.0,69.0,86.0,8.49,88.0,3.6,0.3,1.79,1.1,1.5,140.5,95.13,98.0,4.8,0.41
2020-01-20,28.4,21.4,25.24,2.15,24.4,90.0,63.0,76.12,9.33,77.5,4.3,0.4,2.73,1.21,3.05,85.58,13.7,84.0,0.0,0.0
2020-01-21,28.0,19.3,24.54,2.46,24.55,94.0,63.0,75.5,8.66,75.5,4.1,0.3,2.34,1.32,2.6,143.29,93.42,110.5,0.0,0.0
2020-01-22,26.6,21.5,24.11,1.37,24.05,91.0,70.0,80.96,6.57,79.0,3.3,1.3,2.37,0.57,2.5,100.25,12.39,97.5,1.0,0.14
2020-01-23,25.9,21.1,23.27,1.26,23.45,96.0,81.0,89.75,4.73,88.5,3.7,0.3,1.72,0.91,1.7,141.33,68.03,151.0,18.4,1.65
2020-01-24,26.1,21.0,23.07,1.93,22.5,97.0,72.0,87.75,9.51,92.5,3.8,0.2,1.78,1.19,1.55,186.04,89.33,188.0,7.2,0.56
2020-01-25,27.9,18.9,23.73,3.0,23.8,97.0,61.0,79.79,13.0,77.5,3.0,0.2,1.42,0.96,1.1,156.58,85.33,124.0,1.0,0.17
2020-01-26,31.3,16.7,23.91,5.53,22.85,98.0,51.0,78.67,18.36,86.0,3.5,0.2,1.15,1.04,0.65,106.5,90.58,73.0,0.0,0.0
2020-01-27,33.3,16.5,24.6,6.31,23.85,97.0,42.0,72.12,21.2,73.0,3.4,0.3,1.12,1.0,0.75,122.29,95.4,95.5,0.0,0.0
2020-01-28,29.9,21.8,25.72,2.74,25.8,95.0,59.0,78.0,11.03,79.5,3.7,0.1,1.72,1.12,2.0,128.42,61.07,116.5,0.0,0.0
2020-01-29,32.3,20.6,25.62,3.97,25.45,97.0,60.0,83.62,13.27,88.0,4.2,0.3,1.48,1.35,0.85,137.42,90.27,106.0,0.6,0.12
2020-01-30,35.2,22.8,26.92,4.32,24.7,96.0,54.0,81.71,15.52,87.5,6.7,0.5,1.7,1.33,1.45,202.67,125.43,281.5,24.6,3.04
2020-01-31,34.7,23.8,27.54,3.72,25.55,93.0,50.0,77.83,14.74,84.5,3.5,0.4,1.48,0.99,1.1,167.5,102.75,150.0,14.0,2.86
2020-02-01,28.1,23.6,25.64,1.36,25.65,96.0,79.0,89.0,6.53,90.0,4.2,0.2,1.52,0.99,1.3,171.54,87.81,136.0,30.0,3.41
2020-02-02,27.0,23.0,24.5,1.17,24.15,97.0,84.0,93.42,3.45,94.0,3.1,0.3,1.05,0.78,0.6,160.71,118.15,104.5,32.8,2.55
2020-02-03,24.4,22.2,22.97,0.56,22.9,97.0,88.0,95.21,2.59,96.0,2.5,0.3,1.05,0.7,0.95,183.67,111.05,206.5,34.8,3.07
2020-02-04,26.7,21.8,23.58,1.7,23.3,97.0,83.0,93.42,4.66,96.0,2.8,0.2,1.01,0.85,0.5,150.21,99.55,111.0,9.6,0.65
2020-02-05,27.0,23.2,24.78,1.29,24.6,97.0,82.0,92.62,4.46,94.0,2.1,0.3,1.06,0.58,0.95,188.42,96.7,144.5,12.6,1.03
2020-02-06,29.2,22.5,25.47,2.17,25.6,97.0,75.0,89.08,7.9,91.5,3.2,0.1,1.18,1.11,0.7,140.46,86.02,122.0,0.4,0.08
2020-02-07,29.9,24.9,26.8,1.54,26.0,90.0,69.0,81.71,5.25,83.0,4.8,0.5,2.99,0.92,3.05,89.29,21.96,85.0,4.8,0.98
2020-02-08,30.7,25.0,27.32,1.88,26.5,89.0,66.0,80.0,7.57,83.0,4.3,0.3,1.91,0.97,1.65,106.75,72.5,92.5,0.0,0.0
2020-02-09,35.8,23.1,28.08,4.83,25.85,96.0,39.0,76.58,22.09,89.5,4.0,0.4,1.68,1.24,1.2,196.0,108.36,224.5,39.0,7.96
2020-02-10,25.1,20.7,23.35,1.3,23.55,96.0,77.0,86.62,5.45,87.5,4.9,0.5,2.24,0.98,2.25,143.38,52.78,156.0,67.2,7.79
2020-02-11,25.6,20.8,22.52,1.82,21.5,96.0,71.0,86.25,9.75,89.0,2.9,0.2,1.18,0.8,0.9,182.12,100.66,147.5,3.0,0.39
2020-02-12,27.0,20.9,23.52,2.29,22.65,90.0,65.0,78.38,10.29,81.5,3.9,0.9,2.11,0.94,1.95,100.0,15.5,100.5,11.6,1.81
2020-02-13,26.2,19.6,22.39,2.24,21.9,97.0,74.0,89.88,7.94,94.5,3.3,0.2,1.41,1.06,0.8,164.21,94.57,141.0,8.4,0.75
2020-02-14,27.8,18.7,23.42,2.99,23.55,97.0,70.0,83.88,10.08,84.0,3.1,0.1,1.4,0.95,1.1,125.88,77.3,103.5,0.8,0.16
2020-02-15,30.1,18.4,24.0,3.9,23.8,97.0,61.0,83.96,11.88,87.0,3.5,0.1,1.44,1.19,0.85,138.25,99.57,107.5,0.0,0.0
2020-02-16,29.7,19.7,24.78,3.58,24.75,97.0,65.0,83.92,12.09,86.5,3.7,0.2,1.5,1.22,1.05,124.67,85.31,98.5,0.0,0.0
2020-02-17,30.3,21.9,25.71,3.07,25.5,97.0,70.0,85.21,10.79,87.5,3.8,0.2,1.55,1.18,1.25,174.54,112.14,110.5,0.0,0.0
2020-02-18,35.2,22.2,27.53,4.27,26.35,97.0,53.0,82.08,14.48,87.0,3.1,0.1,1.06,0.9,0.75,160.12,116.73,113.5,0.0,0.0
2020-02-19,29.6,24.5,26.29,1.65,25.7,96.0,75.0,88.17,6.36,89.5,2.8,0.2,0.95,0.68,0.75,168.08,100.16,178.5,3.2,0.42
2020-02-20,31.9,24.1,27.19,2.76,26.7,97.0,60.0,84.54,11.92,87.5,3.3,0.3,1.22,0.93,0.85,160.79,108.56,126.0,0.0,0.0
2020-02-21,29.7,25.2,26.99,1.53,26.3,95.0,64.0,80.38,12.19,81.5,3.1,0.4,1.88,0.9,2.15,119.21,62.67,109.5,0.0,0.0
2020-02-22,24.4,20.6,21.83,0.97,21.65,97.0,75.0,86.0,6.93,87.5,4.4,0.6,1.98,0.89,1.9,146.04,26.46,146.5,158.2,17.86
2020-02-23,26.9,17.5,22.12,3.19,21.45,97.0,59.0,80.54,13.82,80.5,2.9,0.2,1.4,0.89,1.0,137.92,94.57,103.0,0.2,0.04
2020-02-24,26.2,20.8,23.55,1.67,23.95,95.0,71.0,81.62,7.32,80.0,3.6,0.3,1.46,1.01,1.15,153.62,104.36,98.0,0.0,0.0
2020-02-25,30.6,19.9,23.71,3.22,23.45,97.0,65.0,88.62,10.24,93.5,4.6,0.1,1.15,1.15,0.65,150.08,107.51,114.5,44.0,4.99
2020-02-26,28.0,22.9,24.62,1.82,23.55,97.0,81.0,91.12,5.91,92.5,3.8,0.2,1.5,1.11,0.9,204.12,99.19,198.5,27.8,3.4
2020-02-27,23.9,19.4,21.28,1.4,21.1,97.0,73.0,88.46,7.99,90.5,3.9,0.2,1.59,1.12,1.2,182.62,85.36,190.0,11.6,0.77
2020-02-28,25.6,18.9,22.11,2.48,21.75,97.0,66.0,84.17,12.75,89.0,2.7,0.2,1.14,0.79,1.1,138.54,68.92,110.0,0.6,0.09
2020-02-29,23.3,20.4,21.4,0.74,21.25,95.0,74.0,91.25,6.43,94.0,4.0,0.6,2.25,0.94,2.5,137.0,43.73,145.0,91.8,3.16
2020-03-01,24.8,19.6,21.54,1.8,20.8,97.0,76.0,90.12,7.62,94.0,4.1,0.3,1.65,1.25,1.25,158.96,93.53,128.5,27.4,3.09
2020-03-02,22.8,20.1,21.49,0.73,21.5,95.0,85.0,92.54,2.93,93.5,4.7,0.5,2.14,1.12,1.7,124.71,68.46,101.5,88.8,6.2
2020-03-03,25.7,20.1,22.34,2.0,21.35,97.0,68.0,85.79,10.23,89.5,5.7,0.5,2.38,1.22,2.25,163.67,75.96,113.5,30.4,1.73
2020-03-04,26.5,18.2,21.9,3.15,20.65,98.0,66.0,85.83,11.82,90.0,3.0,0.2,1.18,0.96,0.8,128.88,106.51,102.0,2.0,0.29
2020-03-05,26.8,17.7,22.13,3.16,22.65,98.0,64.0,84.25,13.32,91.5,3.4,0.2,1.26,1.12,0.65,127.54,79.52,147.0,0.0,0.0
2020-03-06,27.0,17.6,22.18,3.36,22.4,97.0,62.0,82.08,12.38,82.5,3.1,0.1,1.27,1.01,0.85,139.08,81.52,122.0,0.0,0.0
2020-03-07,27.4,18.3,21.98,3.41,20.15,98.0,61.0,84.67,14.25,91.5,4.2,0.2,1.15,1.18,0.5,114.42,67.75,100.5,0.6,0.12
2020-03-08,27.3,16.7,21.72,3.86,21.05,98.0,68.0,86.08,10.73,90.5,3.8,0.3,1.4,1.24,0.7,121.71,80.07,91.0,0.0,0.0
2020-03-09,28.2,18.8,23.56,3.22,23.85,97.0,68.0,84.17,9.33,83.5,3.7,0.3,1.53,1.17,1.2,124.0,84.8,103.0,0.0,0.0
2020-03-10,28.4,18.7,24.1,3.11,24.25,97.0,69.0,83.17,9.47,84.0,3.7,0.2,1.64,1.2,1.55,128.71,93.53,100.0,0.0,0.0
2020-03-11,28.3,19.8,23.9,2.99,23.7,97.0,68.0,85.58,10.46,87.0,3.8,0.2,1.41,1.18,0.8,168.96,105.07,113.0,0.0,0.0
2020-03-12,29.0,20.1,24.75,2.52,24.4,95.0,64.0,79.33,9.34,81.5,3.9,0.3,1.98,1.08,2.1,127.92,75.86,106.0,0.0,0.0
2020-03-13,28.9,17.7,23.32,3.86,23.1,97.0,62.0,84.08,12.56,87.5,3.2,0.2,1.27,1.02,0.9,111.5,91.42,99.0,0.0,0.0
2020-03-14,28.6,19.0,23.52,3.54,22.95,97.0,72.0,88.04,9.36,91.5,2.8,0.2,1.12,0.96,0.65,138.04,95.1,108.0,0.0,0.0
2020-03-15,31.1,20.2,24.67,3.56,24.15,97.0,60.0,85.33,12.07,88.5,3.8,0.2,1.21,1.05,0.7,126.88,107.24,98.0,0.0,0.0
2020-03-16,31.1,22.2,25.62,2.93,25.35,97.0,66.0,86.54,10.56,89.0,4.0,0.3,1.55,1.27,0.8,128.54,62.69,113.5,0.0,0.0
2020-03-17,28.3,20.9,24.69,2.72,25.2,97.0,70.0,86.5,9.74,88.0,2.5,0.3,1.37,0.75,1.3,148.0,91.27,129.5,17.8,2.3
2020-03-18,29.3,20.9,24.76,2.78,24.75,97.0,68.0,86.83,10.26,89.5,3.4,0.2,1.16,1.05,0.6,111.33,94.49,89.0,0.0,0.0
2020-03-19,34.4,22.2,26.2,4.04,24.95,96.0,48.0,80.96,15.85,87.0,3.3,0.2,1.29,0.87,1.15,202.96,120.64,240.0,4.6,0.63
2020-03-20,28.8,21.8,24.63,1.92,24.4,97.0,76.0,89.08,6.22,90.0,3.1,0.4,1.4,0.84,0.95,147.33,82.96,115.5,42.6,3.89
2020-03-21,27.3,21.1,24.37,2.0,24.05,94.0,64.0,79.79,9.88,82.0,3.1,0.3,1.55,0.9,1.7,106.33,66.56,97.5,17.4,2.93
2020-03-22,27.8,18.5,22.92,3.23,22.25,98.0,62.0,83.04,14.62,90.0,3.8,0.2,1.49,1.31,0.65,125.67,87.24,107.0,0.4,0.06
2020-03-23,27.5,18.8,23.45,2.98,23.1,96.0,57.0,77.75,12.76,81.5,3.1,0.2,1.49,0.95,1.5,128.5,83.37,105.5,0.2,0.04
2020-03-24,27.5,18.0,22.85,2.95,22.1,96.0,59.0,80.88,12.28,85.5,4.1,0.2,1.73,1.3,1.3,135.54,71.07,113.5,5.6,0.77
2020-03-25,27.2,17.9,23.04,2.84,22.2,95.0,56.0,75.71,12.48,77.5,3.5,0.3,1.9,1.14,2.15,123.04,71.58,102.0,1.0,0.13
2020-03-26,27.0,15.8,21.5,4.02,20.85,98.0,57.0,81.42,15.02,87.5,3.5,0.3,1.27,1.11,0.85,140.96,94.05,108.0,0.0,0.0
2020-03-27,27.4,16.6,22.28,3.81,22.65,97.0,64.0,81.21,11.78,77.5,4.6,0.3,1.53,1.31,0.75,132.62,93.39,97.0,0.0,0.0
2020-03-28,28.0,18.2,23.82,3.03,23.8,96.0,67.0,81.46,9.36,82.0,3.3,0.2,1.48,1.01,1.5,120.25,61.85,102.5,0.0,0.0
2020-03-29,27.8,19.3,23.13,2.8,23.05,97.0,66.0,88.33,9.61,90.5,2.9,0.2,1.0,0.8,0.7,151.67,99.37,132.5,0.2,0.04
2020-03-30,29.2,21.1,24.76,2.64,23.95,97.0,67.0,85.38,11.5,90.0,4.3,0.2,1.27,1.19,0.6,116.92,87.44,98.0,0.0,0.0
2020-03-31,29.0,19.3,23.43,3.22,22.9,98.0,66.0,86.79,11.69,92.5,3.0,0.1,1.11,0.87,0.8,151.5,101.43,115.0,0.0,0.0
2020-04-01,28.6,19.8,23.58,3.09,22.9,97.0,70.0,86.46,9.55,87.5,3.1,0.4,1.3,1.03,0.7,144.92,103.08,109.5,0.0,0.0
2020-04-02,34.5,19.5,25.22,4.72,23.85,97.0,48.0,81.92,15.7,86.0,2.1,0.2,0.9,0.47,0.8,199.21,116.59,229.5,0.0,0.0
2020-04-03,29.4,23.4,25.81,1.77,25.0,90.0,31.0,68.25,18.87,70.5,4.2,0.3,1.88,1.29,1.4,132.71,44.78,137.0,0.0,0.0
2020-04-04,26.4,15.4,21.69,3.8,22.95,96.0,52.0,71.25,15.59,64.0,3.2,0.3,1.42,0.94,1.5,156.08,80.51,137.0,0.0,0.0
2020-04-05,27.6,16.7,21.27,4.04,21.15,97.0,62.0,82.67,13.88,87.0,3.4,0.1,1.12,1.1,0.65,101.46,82.96,95.5,0.0,0.0
2020-04-06,30.4,15.4,22.1,5.0,22.5,97.0,55.0,81.79,13.72,81.5,4.3,0.2,1.32,1.06,1.15,132.75,100.94,95.0,0.0,0.0
2020-04-07,24.7,20.5,22.39,1.31,22.55,97.0,79.0,89.21,6.43,88.5,3.5,0.5,1.62,0.92,1.7,172.62,74.23,173.5,9.0,1.25
2020-04-08,24.1,19.9,22.01,1.15,22.25,91.0,64.0,76.46,7.76,75.0,3.0,0.5,1.49,0.67,1.45,127.75,45.14,119.0,0.0,0.0
2020-04-09,25.2,15.1,20.49,3.07,21.0,96.0,55.0,74.58,13.58,74.0,2.4,0.2,1.1,0.71,0.8,147.25,84.67,130.0,0.0,0.0
2020-04-10,24.8,13.4,19.51,4.03,19.8,98.0,61.0,82.62,14.71,89.5,2.6,0.2,1.14,0.79,0.75,119.79,77.54,116.5,0.0,0.0
2020-04-11,24.4,18.1,20.7,2.2,20.2,97.0,60.0,81.08,13.85,85.5,2.4,0.2,0.99,0.7,0.65,170.42,97.72,128.5,3.8,0.6
2020-04-12,25.9,16.5,20.73,3.61,19.35,98.0,59.0,82.33,15.56,89.5,3.5,0.2,1.27,1.14,0.75,133.54,95.57,110.0,0.0,0.0
2020-04-13,26.5,14.0,20.13,4.3,19.9,98.0,60.0,83.5,13.09,86.5,3.1,0.2,1.05,0.94,0.6,162.42,90.77,120.5,0.0,0.0
2020-04-14,27.0,15.3,20.44,4.09,21.1,98.0,58.0,85.29,13.38,90.5,2.4,0.2,0.92,0.68,0.65,150.83,122.8,96.0,0.0,0.0
2020-04-15,26.5,17.3,21.19,2.86,20.6,96.0,56.0,79.88,14.86,86.5,3.1,0.3,1.23,0.8,0.85,95.29,40.21,99.5,0.0,0.0
2020-04-16,25.2,12.4,18.45,4.48,17.6,98.0,45.0,79.17,20.63,89.0,2.5,0.3,1.0,0.77,0.55,137.38,81.52,111.5,0.0,0.0
2020-04-17,25.4,12.3,18.33,5.14,18.35,98.0,52.0,79.54,17.89,87.0,2.7,0.2,1.08,0.82,0.7,113.38,51.2,122.5,0.0,0.0
2020-04-18,24.1,16.4,19.51,2.69,19.2,97.0,67.0,88.0,9.86,92.0,2.0,0.4,0.9,0.44,0.7,133.08,104.08,89.5,14.8,1.45
2020-04-19,24.7,18.1,20.72,2.12,19.9,98.0,67.0,89.58,9.76,95.5,2.9,0.2,0.99,0.68,0.7,187.75,103.22,147.5,11.6,0.93
2020-04-20,25.6,17.5,20.72,2.46,19.75,98.0,72.0,90.88,8.78,95.0,2.6,0.2,0.89,0.67,0.6,133.83,77.51,131.0,10.2,1.03
2020-04-21,26.0,15.8,20.18,3.51,18.85,98.0,65.0,88.88,11.66,96.0,2.7,0.2,0.98,0.86,0.6,135.75,88.91,111.5,0.2,0.04
2020-04-22,25.7,15.3,19.66,3.67,18.55,98.0,63.0,88.83,12.29,96.0,2.9,0.3,0.92,0.8,0.6,138.21,83.79,108.0,0.0,0.0
2020-04-23,25.9,14.3,19.45,4.17,18.55,98.0,52.0,85.5,15.71,95.5,2.8,0.0,1.0,0.91,0.6,130.12,95.72,105.5,0.0,0.0
2020-04-24,26.3,15.4,20.38,4.19,19.15,98.0,71.0,87.5,9.6,90.0,3.5,0.3,1.15,1.04,0.7,116.25,89.51,94.5,0.0,0.0
2020-04-25,27.0,18.8,22.45,2.85,22.0,97.0,67.0,86.83,10.23,88.5,3.4,0.2,1.11,0.92,0.7,138.04,95.71,108.5,0.0,0.0
2020-04-26,29.1,16.8,21.52,3.8,20.45,98.0,61.0,89.38,11.2,96.0,2.7,0.2,1.01,0.82,0.6,153.83,99.96,117.0,0.0,0.0
2020-04-27,26.8,19.4,22.45,2.66,21.65,97.0,68.0,87.88,9.8,91.5,3.2,0.3,1.23,0.94,0.95,138.12,86.86,113.5,2.0,0.26
2020-04-28,26.8,20.0,22.64,2.39,21.65,97.0,66.0,86.75,11.03,92.5,3.2,0.2,1.11,0.84,0.75,169.62,99.52,134.0,2.6,0.38
2020-04-29,31.0,16.4,21.82,4.89,20.2,98.0,45.0,84.58,17.7,93.5,2.0,0.2,0.72,0.47,0.6,170.92,117.84,166.0,0.0,0.0
2020-04-30,31.8,16.9,22.52,5.06,20.7,98.0,42.0,80.42,20.46,92.5,1.4,0.2,0.68,0.4,0.5,135.33,122.52,79.5,0.0,0.0
2020-05-01,26.2,20.8,23.7,1.37,23.6,96.0,69.0,84.5,9.92,88.5,2.7,0.3,1.3,0.79,1.35,101.33,45.35,101.0,0.0,0.0
2020-05-02,24.9,20.5,22.12,1.4,21.4,97.0,63.0,84.46,12.93,91.0,3.4,0.2,1.22,1.01,0.75,183.83,103.75,178.0,0.0,0.0
2020-05-03,24.8,17.1,21.22,2.19,21.4,89.0,56.0,70.25,8.96,67.5,3.2,0.3,1.46,0.81,1.5,143.25,73.09,125.0,0.0,0.0
2020-05-04,25.2,15.1,19.19,3.21,17.75,97.0,63.0,84.75,13.16,91.0,2.8,0.2,1.0,0.79,0.65,176.62,101.27,136.5,0.0,0.0
2020-05-05,27.6,12.8,19.3,5.16,18.55,98.0,48.0,80.33,16.95,86.0,2.5,0.3,0.91,0.54,0.8,190.88,120.45,235.5,0.0,0.0
2020-05-06,21.3,16.4,18.71,1.53,18.5,97.0,86.0,93.08,3.49,94.0,5.4,0.1,0.94,1.17,0.65,127.71,79.86,88.5,17.6,1.69
2020-05-07,21.5,16.2,18.7,1.94,18.5,97.0,57.0,76.33,15.21,72.5,3.5,0.5,1.88,0.83,1.9,186.12,55.79,178.5,4.6,0.45
2020-05-08,22.7,11.1,16.7,3.95,15.65,98.0,66.0,86.54,11.14,90.5,2.0,0.2,0.83,0.51,0.65,141.79,101.41,107.5,0.2,0.04
2020-05-09,24.6,12.9,17.95,4.26,16.7,98.0,60.0,85.08,13.78,92.0,3.9,0.2,1.05,1.0,0.7,155.04,90.12,107.5,0.0,0.0
2020-05-10,26.4,12.3,17.83,5.06,16.3,98.0,53.0,85.08,15.15,92.5,2.5,0.2,0.9,0.64,0.7,151.0,103.36,114.0,0.0,0.0
2020-05-11,30.0,11.8,19.14,6.29,17.4,98.0,40.0,80.92,21.43,92.0,2.7,0.3,0.92,0.65,0.7,150.08,110.34,83.5,0.0,0.0
2020-05-12,30.0,13.4,20.89,5.67,20.55,97.0,39.0,77.08,21.43,86.5,2.2,0.3,1.02,0.6,0.8,177.29,124.59,178.5,0.0,0.0
2020-05-13,26.2,15.9,20.08,3.2,19.6,98.0,59.0,86.33,12.27,90.0,1.8,0.2,0.68,0.35,0.65,177.5,102.28,202.5,0.0,0.0
2020-05-14,20.9,18.6,19.74,0.54,19.7,98.0,73.0,91.08,7.62,94.5,2.8,0.2,1.43,0.99,1.05,185.46,68.14,173.0,30.2,2.47
2020-05-15,22.0,16.8,18.68,1.75,17.9,98.0,73.0,89.21,8.71,92.0,2.5,0.3,0.7,0.5,0.6,151.79,98.79,112.5,3.4,0.39
2020-05-16,25.4,13.3,18.3,3.79,17.15,99.0,62.0,88.25,12.6,95.5,2.1,0.2,0.78,0.5,0.75,148.33,112.92,104.5,0.0,0.0
2020-05-17,25.5,13.0,17.71,3.93,16.9,98.0,56.0,89.67,12.66,96.5,1.9,0.2,0.76,0.51,0.6,152.96,132.11,97.0,0.0,0.0
2020-05-18,25.2,10.6,16.61,5.34,15.95,99.0,57.0,86.5,14.7,94.0,2.9,0.2,0.94,0.75,0.65,148.42,110.93,91.0,0.0,0.0
2020-05-19,24.0,13.0,18.46,4.18,16.95,98.0,76.0,90.12,8.49,94.5,3.8,0.2,1.26,1.2,0.55,125.17,84.07,104.0,0.0,0.0
2020-05-20,26.2,18.6,22.96,2.04,22.5,96.0,66.0,81.67,8.27,83.0,3.9,0.3,1.87,1.16,1.8,138.5,87.16,99.5,0.0,0.0
2020-05-21,26.7,17.0,20.16,2.85,19.35,98.0,69.0,91.58,8.57,95.5,2.1,0.2,0.8,0.54,0.65,190.29,112.92,232.5,0.0,0.0
2020-05-22,27.9,15.1,20.65,4.81,18.6,98.0,57.0,86.38,14.13,96.0,2.6,0.3,0.97,0.66,0.85,137.08,92.07,114.0,0.0,0.0
2020-05-23,26.8,19.5,22.28,2.29,21.55,94.0,61.0,79.88,10.59,82.5,3.9,0.6,1.61,0.97,1.25,228.38,88.25,250.0,2.2,0.31
2020-05-24,23.0,13.2,17.68,2.88,18.1,87.0,51.0,68.33,10.2,67.0,3.6,0.3,1.36,0.79,1.25,190.29,111.38,234.5,0.0,0.0
2020-05-25,24.2,11.8,17.55,4.19,17.5,94.0,38.0,66.12,19.34,66.5,4.0,0.5,1.92,1.23,1.15,221.92,81.66,251.5,0.0,0.0
2020-05-26,24.0,8.9,15.76,4.83,15.45,93.0,34.0,68.92,19.79,69.5,1.9,0.3,1.09,0.41,1.0,195.54,113.12,205.0,0.0,0.0
2020-05-27,22.2,7.3,13.58,5.55,11.45,98.0,46.0,81.08,19.41,91.5,2.4,0.3,0.93,0.66,0.7,126.25,94.26,92.5,0.0,0.0
2020-05-28,21.6,7.5,13.61,5.36,12.25,98.0,58.0,85.38,14.83,93.0,2.2,0.1,0.8,0.51,0.6,139.5,107.67,99.5,0.0,0.0
2020-05-29,23.6,9.1,15.12,5.43,13.55,98.0,62.0,87.42,12.55,94.5,3.1,0.1,0.93,0.79,0.7,143.33,109.44,100.5,0.0,0.0
2020-05-30,28.3,10.7,17.28,6.14,15.55,99.0,40.0,83.12,19.37,95.0,2.3,0.2,0.83,0.51,0.7,127.79,111.71,82.0,0.0,0.0
2020-05-31,29.4,10.1,17.19,6.42,15.2,98.0,35.0,80.67,21.39,91.0,1.9,0.2,0.67,0.46,0.55,148.62,113.63,83.5,0.0,0.0
2020-06-01,25.4,12.9,18.22,4.66,18.7,97.0,67.0,87.21,9.45,89.5,2.7,0.2,1.21,0.86,0.8,139.42,68.94,138.0,0.0,0.0
2020-06-02,21.1,17.2,18.35,1.28,17.7,97.0,87.0,95.75,2.33,97.0,3.2,0.4,1.52,0.85,1.4,147.08,66.44,137.5,45.2,2.31
2020-06-03,18.8,17.0,17.78,0.7,17.45,98.0,96.0,97.58,0.58,98.0,2.8,0.3,1.28,0.54,1.2,207.04,61.42,228.0,27.4,1.05
2020-06-04,20.0,17.5,18.95,0.62,18.95,98.0,95.0,96.67,0.82,97.0,2.9,0.7,1.93,0.57,1.9,157.33,37.56,148.0,46.4,0.96
2020-06-05,20.0,18.1,19.27,0.6,19.55,98.0,97.0,97.58,0.5,98.0,2.4,0.3,0.97,0.58,0.75,212.33,95.13,241.5,44.6,5.37
