Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Temp_mediana,Umi_max,Umi_min,Umi_med,Umi_dp,Umi_mediana,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Vel_vento_mediana,Dir_vento_med,Dir_vento_dp,Dir_vento_mediana,Chuva_tot,Chuva_dp
2019-08-19,19.0,14.4,16.28,1.47,15.85,97.0,87.0,94.75,2.67,96.0,4.2,1.3,2.98,0.7,2.85,194.79,11.86,193.5,54.8,2.0
2019-08-20,16.2,13.6,14.89,0.85,14.95,98.0,91.0,95.88,1.7,96.0,3.1,0.7,1.94,0.57,1.9,210.62,29.09,213.0,28.0,1.55
2019-08-21,17.7,14.5,15.58,1.0,15.25,97.0,90.0,95.33,2.04,96.0,3.6,0.2,1.48,1.05,1.15,215.75,67.43,205.0,1.8,0.15
2019-08-22,16.7,14.0,15.86,0.76,16.15,97.0,94.0,95.42,0.83,95.0,3.6,0.4,2.03,0.74,1.9,196.96,38.22,196.0,32.4,1.14
2019-08-23,19.3,14.8,16.88,1.61,16.35,98.0,87.0,93.54,3.95,95.5,3.2,0.4,1.4,0.75,1.3,175.25,81.48,156.0,4.4,0.48
2019-08-24,18.8,15.1,16.76,0.97,16.85,97.0,81.0,90.5,5.48,92.5,3.5,0.3,1.77,0.99,1.7,204.08,56.72,201.0,0.8,0.11
2019-08-25,21.6,15.2,18.0,2.17,17.25,96.0,58.0,81.96,14.09,88.5,3.5,0.4,1.58,1.13,1.25,145.83,72.45,118.5,0.0,0.0
2019-08-26,21.8,14.6,17.98,2.37,17.7,97.0,77.0,89.92,7.08,93.5,4.3,0.3,1.71,1.29,1.2,121.42,83.69,89.5,2.0,0.17
2019-08-27,23.0,14.9,18.97,2.65,19.0,97.0,71.0,88.0,7.45,89.0,3.4,0.2,1.38,0.94,1.15,156.88,93.91,119.5,0.0,0.0
2019-08-28,22.4,18.8,20.4,1.15,20.0,92.0,77.0,85.0,4.72,85.0,4.9,1.5,2.69,0.78,2.55,95.25,11.65,93.0,0.0,0.0
2019-08-29,23.7,17.2,19.82,2.26,19.2,96.0,67.0,85.62,9.37,87.5,2.8,0.3,1.5,0.79,1.7,162.04,86.6,114.5,0.0,0.0
2019-08-30,26.8,14.3,18.74,4.05,17.15,98.0,59.0,89.0,11.95,95.5,3.1,0.1,1.04,0.91,0.75,152.75,111.65,105.0,0.2,0.04
2019-08-31,28.2,15.5,19.92,3.73,19.45,97.0,56.0,86.62,12.13,92.0,5.9,0.2,1.62,1.5,1.1,150.54,93.72,152.5,5.4,1.1
2019-09-01,19.1,16.9,18.0,0.66,18.0,97.0,89.0,95.0,1.53,95.0,3.3,0.8,1.9,0.79,1.8,176.62,85.12,193.0,28.6,1.85
2019-09-02,17.0,16.0,16.43,0.32,16.45,98.0,96.0,96.88,0.45,97.0,3.3,0.4,1.8,0.83,1.9,222.88,58.57,204.5,27.4,0.99
2019-09-03,17.4,15.5,16.33,0.71,16.0,97.0,94.0,96.17,0.92,96.0,1.4,0.3,0.85,0.3,0.85,203.33,55.89,205.0,9.2,0.65
2019-09-04,17.0,15.7,16.29,0.37,16.25,97.0,94.0,95.96,1.16,96.0,3.3,0.3,1.95,0.96,2.35,202.29,40.12,199.5,7.0,0.41
2019-09-05,16.2,14.7,15.42,0.53,15.35,97.0,78.0,91.12,5.63,93.0,4.0,0.7,2.4,0.87,2.4,177.33,33.22,167.0,25.8,1.05
2019-09-06,18.7,14.9,16.72,1.22,16.75,96.0,93.0,95.29,0.95,96.0,3.4,0.5,1.95,0.7,1.95,121.46,50.82,106.0,16.2,0.73
2019-09-07,22.8,16.7,19.2,1.98,18.55,98.0,78.0,90.83,6.75,94.0,2.6,0.4,1.42,0.66,1.35,162.62,84.45,124.0,0.2,0.04
2019-09-08,26.7,18.2,20.73,3.0,19.3,98.0,72.0,90.12,9.12,95.5,3.1,0.2,0.85,0.74,0.6,198.58,109.48,237.5,0.0,0.0
2019-09-09,34.9,16.3,22.71,6.32,20.65,98.0,43.0,82.88,18.76,95.5,2.3,0.1,0.71,0.62,0.6,172.67,107.32,208.5,0.0,0.0
2019-09-10,36.9,16.7,24.49,7.12,21.75,98.0,31.0,73.58,26.42,87.5,2.1,0.2,0.92,0.56,0.8,141.62,126.5,69.0,0.0,0.0
2019-09-11,27.2,18.7,20.96,2.48,20.0,94.0,64.0,84.0,9.13,88.0,2.8,0.4,1.62,0.7,1.5,179.79,76.49,172.0,0.0,0.0
2019-09-12,23.7,17.4,19.88,2.06,18.95,98.0,81.0,92.17,6.27,95.0,3.5,0.2,1.39,1.08,1.3,175.17,99.5,145.5,0.0,0.0
2019-09-13,19.7,18.1,18.75,0.45,18.7,96.0,88.0,93.58,2.6,94.5,3.3,1.6,2.37,0.52,2.5,191.75,8.47,192.5,8.4,0.38
2019-09-14,20.1,18.2,19.16,0.72,19.45,97.0,88.0,93.75,2.8,95.0,3.2,0.6,2.0,0.83,2.3,150.88,48.52,140.0,6.2,0.45
2019-09-15,26.2,19.7,21.82,2.16,20.65,96.0,73.0,88.46,8.55,94.0,3.7,0.5,1.72,0.96,1.3,109.12,59.37,104.5,1.2,0.15
2019-09-16,28.5,18.9,22.89,3.25,21.25,97.0,70.0,87.67,11.17,94.5,2.6,0.2,0.92,0.76,0.75,165.0,117.28,105.5,0.0,0.0
2019-09-17,22.6,19.1,20.73,0.97,20.65,97.0,79.0,91.83,5.96,94.5,3.7,0.1,1.6,0.96,1.55,170.88,74.68,178.5,0.0,0.0
2019-09-18,25.0,19.4,20.62,1.48,19.8,96.0,74.0,88.54,7.25,91.5,3.1,0.3,1.19,0.88,0.95,178.5,103.34,153.0,0.0,0.0
2019-09-19,22.8,19.1,20.63,1.35,20.3,97.0,85.0,93.42,3.73,94.5,5.9,0.5,1.84,1.13,1.9,165.71,81.61,176.5,18.8,2.34
2019-09-20,23.6,18.1,21.24,1.51,21.5,96.0,89.0,93.25,2.17,94.0,5.0,0.5,2.29,1.15,2.2,197.04,94.81,192.0,16.4,0.94
2019-09-21,18.3,17.3,17.75,0.25,17.75,97.0,95.0,95.96,0.62,96.0,3.4,1.5,2.42,0.46,2.35,188.0,19.62,195.0,39.4,1.73
2019-09-22,19.2,17.4,18.05,0.58,17.95,96.0,80.0,91.92,4.79,95.0,3.8,0.9,2.7,0.74,2.8,172.71,20.98,169.0,22.2,0.83
2019-09-23,20.5,12.7,17.81,1.97,18.4,91.0,64.0,75.5,9.11,72.5,4.2,0.4,2.0,1.04,2.1,112.58,63.34,105.0,1.4,0.25
2019-09-24,22.0,16.8,19.19,1.42,19.0,89.0,70.0,81.67,5.32,83.5,3.8,0.3,2.2,0.87,2.1,88.25,24.61,90.5,1.4,0.17
2019-09-25,22.5,18.3,20.35,1.21,20.0,92.0,78.0,85.21,4.67,85.5,3.6,0.6,1.99,0.72,1.95,116.92,17.45,117.5,0.0,0.0
2019-09-26,23.2,18.5,19.97,1.17,19.55,96.0,74.0,89.17,6.12,91.5,2.5,0.4,1.52,0.6,1.35,177.0,52.3,170.5,0.2,0.04
2019-09-27,21.7,16.3,19.04,1.69,18.9,97.0,74.0,88.67,8.73,93.5,4.7,0.1,1.69,1.55,1.15,205.5,76.61,199.0,0.2,0.04
2019-09-28,22.4,17.7,19.55,1.45,19.05,92.0,60.0,78.33,11.52,80.5,3.6,0.4,1.97,0.96,2.15,142.17,75.53,114.5,3.0,0.35
2019-09-29,23.7,11.7,17.85,4.36,18.05,98.0,62.0,83.0,12.84,85.0,3.5,0.2,1.3,1.23,0.6,110.92,77.04,97.5,0.0,0.0
2019-09-30,24.6,14.9,19.58,3.25,19.15,97.0,67.0,87.21,10.2,91.5,4.1,0.3,1.52,1.34,0.7,152.33,100.13,105.5,0.0,0.0
2019-10-01,25.3,17.4,21.47,2.71,20.6,96.0,65.0,81.75,10.78,85.0,4.0,0.2,1.8,1.21,1.6,136.21,90.61,99.5,0.0,0.0
2019-10-02,26.1,17.6,20.56,2.95,19.6,98.0,70.0,90.25,9.58,95.0,2.7,0.2,1.03,0.77,0.75,138.83,83.25,115.5,0.0,0.0
2019-10-03,25.1,18.4,21.9,1.83,21.55,97.0,65.0,84.17,10.69,87.5,3.5,0.2,2.02,0.88,2.05,143.42,39.3,143.5,0.0,0.0
2019-10-04,26.6,20.4,22.64,1.86,21.65,95.0,62.0,82.71,10.62,87.5,4.4,0.4,1.82,1.08,1.55,129.54,60.92,117.0,0.0,0.0
2019-10-05,27.7,18.0,21.86,3.28,21.55,97.0,61.0,84.92,12.91,88.5,4.4,0.2,1.4,1.41,0.75,179.38,110.08,135.5,0.0,0.0
2019-10-06,22.5,18.5,20.16,1.3,19.85,96.0,83.0,90.88,4.23,92.0,4.8,2.1,3.22,0.68,3.2,192.54,11.43,190.5,14.2,0.85
2019-10-07,19.9,18.3,19.21,0.48,19.2,97.0,93.0,95.46,0.78,95.5,3.5,0.2,1.95,0.91,2.1,170.38,51.22,185.5,41.0,1.35
2019-10-08,22.2,18.6,20.33,1.27,20.45,98.0,84.0,92.5,5.45,95.5,1.8,0.2,0.98,0.58,0.9,132.25,73.74,116.0,2.6,0.24
2019-10-09,25.0,19.6,21.65,1.78,21.05,96.0,69.0,85.92,9.68,89.0,3.3,0.5,1.61,0.93,1.4,119.17,48.6,113.5,0.4,0.08
2019-10-10,24.9,18.8,21.5,1.93,21.1,95.0,73.0,86.29,6.44,87.0,3.4,0.4,1.78,0.98,1.65,124.79,59.63,109.0,0.4,0.08
2019-10-11,26.7,16.5,21.55,3.47,21.4,97.0,67.0,84.29,11.41,86.5,3.5,0.1,1.3,1.02,0.95,149.25,81.99,122.0,0.0,0.0
2019-10-12,28.2,18.9,22.59,3.51,20.85,98.0,69.0,87.83,10.93,94.5,3.4,0.2,1.08,1.01,0.55,135.83,102.54,110.5,0.0,0.0
2019-10-13,31.2,19.6,23.85,4.41,21.75,98.0,57.0,85.88,14.33,94.5,3.1,0.2,1.04,0.88,0.6,151.58,100.13,112.5,0.2,0.04
2019-10-14,29.8,20.7,23.74,2.47,23.05,97.0,59.0,84.33,10.89,87.0,3.8,0.2,1.85,1.14,1.85,205.04,57.96,181.5,0.0,0.0
2019-10-15,23.1,19.7,21.03,1.23,20.35,98.0,88.0,94.46,3.01,95.5,3.8,1.8,2.8,0.61,2.9,199.88,26.11,195.5,107.0,5.17
2019-10-16,25.6,20.7,22.52,1.39,22.45,97.0,76.0,90.71,6.17,92.0,3.3,0.8,2.35,0.54,2.45,121.5,27.42,113.0,48.4,4.47
2019-10-17,26.5,21.6,23.54,1.51,23.25,93.0,75.0,85.0,5.95,87.0,4.0,0.8,2.49,0.84,2.55,97.08,17.22,94.5,0.4,0.08
2019-10-18,30.6,21.5,24.52,2.88,23.5,96.0,65.0,85.42,10.53,87.5,3.6,0.3,1.56,1.04,1.25,155.75,93.41,116.5,4.2,0.62
2019-10-19,25.9,21.0,22.8,1.36,22.5,97.0,77.0,88.79,6.76,89.5,4.6,0.2,1.81,1.29,1.65,172.88,67.67,172.5,5.6,0.79
2019-10-20,22.5,16.1,20.53,1.42,20.5,90.0,61.0,72.29,7.9,71.0,3.0,0.7,1.66,0.62,1.65,155.88,45.7,155.0,0.2,0.04
2019-10-21,19.5,16.3,17.95,1.04,18.0,96.0,89.0,93.38,2.36,94.0,1.1,0.3,0.6,0.2,0.55,182.75,116.74,142.5,6.6,0.75
2019-10-22,25.5,16.5,20.47,3.23,20.05,98.0,68.0,86.88,11.78,93.5,3.4,0.2,1.33,1.09,0.95,125.33,59.24,110.0,0.0,0.0
2019-10-23,25.0,18.8,21.93,1.96,21.55,97.0,68.0,83.83,10.16,86.0,3.3,0.4,1.54,1.05,1.5,131.54,80.71,119.0,2.8,0.35
2019-10-24,26.0,16.7,22.11,2.83,22.2,97.0,70.0,83.54,8.61,84.5,3.6,0.2,1.69,1.06,1.6,104.17,57.26,104.0,0.4,0.06
2019-10-25,27.3,17.7,22.18,3.5,22.4,97.0,61.0,85.42,12.76,93.0,4.0,0.2,1.43,1.25,0.65,138.54,89.59,106.5,0.0,0.0
2019-10-26,27.6,21.4,24.39,1.98,24.1,94.0,71.0,82.67,7.83,85.0,4.5,0.4,2.5,1.26,2.9,116.79,44.34,105.5,0.0,0.0
2019-10-27,29.3,21.9,25.36,2.3,24.2,95.0,66.0,81.79,9.98,86.0,4.7,0.3,2.45,1.42,2.5,139.5,78.32,109.0,0.0,0.0
2019-10-28,32.9,20.2,24.96,3.66,24.15,95.0,49.0,77.96,14.65,84.0,4.4,0.6,2.0,1.02,2.05,187.79,102.88,180.5,1.4,0.2
2019-10-29,33.8,19.5,25.05,4.36,25.15,96.0,46.0,80.04,16.25,84.5,3.0,0.3,1.39,0.8,1.35,147.54,98.08,117.5,0.4,0.08
2019-10-30,32.6,20.3,25.73,3.68,25.45,97.0,50.0,79.75,14.74,85.5,4.9,0.3,1.88,1.59,1.15,156.54,111.46,111.5,0.0,0.0
2019-10-31,30.7,22.2,25.72,2.81,25.15,96.0,55.0,81.96,13.61,87.0,3.5,0.5,1.56,0.99,1.2,199.33,94.04,201.0,0.0,0.0
2019-11-01,25.5,23.6,24.59,0.54,24.7,90.0,78.0,84.62,3.9,86.0,3.8,0.5,2.48,0.89,2.75,119.33,23.92,112.5,0.0,0.0
2019-11-02,28.9,23.0,25.63,1.72,24.75,88.0,67.0,80.04,6.86,83.0,4.3,0.4,2.43,0.97,2.3,98.29,46.38,88.0,0.0,0.0
2019-11-03,34.7,19.4,25.33,4.89,25.25,97.0,51.0,81.17,16.27,85.5,3.5,0.2,1.45,1.21,1.35,178.17,105.93,155.5,0.0,0.0
2019-11-04,28.3,22.8,24.89,1.77,24.6,96.0,77.0,87.67,7.01,89.5,3.8,0.2,1.67,1.06,1.6,177.46,65.52,194.5,4.6,0.67
2019-11-05,32.3,22.0,25.26,2.65,24.45,96.0,57.0,85.5,10.76,89.0,3.9,0.4,1.7,1.2,1.0,153.08,104.64,164.5,19.6,2.17
2019-11-06,25.9,21.6,23.11,1.46,22.65,97.0,66.0,80.62,11.81,79.0,3.7,0.3,1.94,1.12,2.2,135.71,72.88,113.5,3.6,0.3
2019-11-07,24.7,18.6,21.39,1.76,21.85,96.0,74.0,87.62,6.44,88.5,2.3,0.2,1.06,0.62,1.25,107.79,86.87,86.0,1.0,0.12
2019-11-08,25.7,20.1,22.86,1.9,23.15,96.0,76.0,87.88,7.49,90.5,2.6,0.3,1.33,0.8,1.25,173.42,89.78,149.5,0.2,0.04
2019-11-09,25.1,22.6,23.89,0.86,24.05,95.0,82.0,88.42,4.79,89.0,3.5,0.6,2.4,0.8,2.55,91.62,12.34,88.5,2.8,0.27
2019-11-10,24.5,22.6,23.42,0.51,23.4,96.0,87.0,93.62,3.05,95.0,3.4,0.3,1.55,0.92,1.55,123.25,77.66,97.5,40.6,3.45
2019-11-11,26.1,21.7,23.25,1.27,22.7,95.0,68.0,86.0,9.15,86.5,3.6,1.7,2.4,0.54,2.3,98.38,7.95,96.5,2.6,0.26
2019-11-12,25.8,20.7,22.82,1.6,22.25,94.0,67.0,80.96,9.16,83.5,5.5,2.0,3.62,1.06,3.5,82.04,12.31,84.0,16.2,1.57
2019-11-13,25.0,21.8,23.11,0.9,22.8,84.0,73.0,79.5,2.87,80.5,4.3,2.1,3.6,0.56,3.65,84.25,10.17,87.0,0.0,0.0
2019-11-14,26.6,20.9,23.59,1.96,23.15,95.0,76.0,85.58,6.16,84.0,3.9,0.4,1.44,0.98,1.2,115.21,98.24,81.0,18.8,2.67
2019-11-15,26.0,19.9,23.06,1.7,23.2,96.0,68.0,84.71,10.13,88.5,3.4,0.3,1.47,0.92,1.45,141.5,96.08,134.0,5.4,0.64
2019-11-16,25.5,17.1,21.12,3.08,20.6,97.0,60.0,82.38,15.22,89.5,3.5,0.3,1.38,1.11,0.65,124.0,76.53,103.5,0.0,0.0
2019-11-17,25.7,15.4,20.85,3.78,20.5,97.0,55.0,79.25,16.55,82.5,3.5,0.2,1.43,1.13,1.15,126.04,88.84,100.0,0.0,0.0
2019-11-18,23.1,14.2,19.26,3.22,20.0,97.0,77.0,88.5,7.18,89.5,2.7,0.2,1.2,0.86,0.7,123.21,87.65,101.0,0.2,0.04
2019-11-19,24.8,20.9,22.41,1.29,21.75,91.0,76.0,84.79,5.08,87.0,4.4,1.9,2.94,0.65,3.0,87.92,7.47,87.0,0.4,0.06
2019-11-20,26.5,21.5,23.2,1.71,22.3,94.0,72.0,85.58,7.53,89.0,4.5,1.3,2.96,0.81,2.9,93.08,9.06,89.5,2.4,0.25
2019-11-21,26.9,22.1,23.61,1.75,22.7,93.0,72.0,84.33,6.58,87.0,4.1,0.5,2.55,0.85,2.5,84.21,24.77,84.5,1.0,0.17
2019-11-22,28.6,21.1,24.13,2.71,23.85,95.0,66.0,82.04,11.2,84.5,3.6,0.1,1.37,0.92,1.15,169.5,97.4,122.0,0.0,0.0
2019-11-23,25.3,21.1,23.77,1.22,24.1,96.0,79.0,86.5,5.56,85.0,3.5,0.2,1.65,0.96,1.6,185.42,63.21,188.5,1.4,0.29
2019-11-24,24.0,19.9,21.72,1.43,21.35,93.0,51.0,66.46,12.86,62.5,4.1,0.5,2.33,0.85,2.3,109.42,33.98,105.5,18.4,2.18
2019-11-25,24.3,17.3,20.64,2.54,20.7,92.0,54.0,72.96,14.45,68.5,3.7,0.2,1.75,1.2,1.3,95.79,41.54,88.5,0.0,0.0
2019-11-26,24.1,20.1,21.88,1.24,21.25,79.0,64.0,71.08,3.55,70.5,3.8,1.3,2.45,0.66,2.6,77.58,15.84,74.0,0.0,0.0
2019-11-27,23.0,18.8,20.34,1.49,19.45,97.0,82.0,94.29,3.54,96.0,3.1,0.3,0.87,0.57,0.8,170.88,122.57,176.5,21.8,1.16
2019-11-28,23.1,20.2,21.87,0.65,21.95,97.0,72.0,88.33,9.01,92.0,3.6,0.5,1.85,0.81,1.8,152.0,59.67,178.0,10.4,0.93
2019-11-29,24.7,16.4,21.1,2.98,21.3,97.0,63.0,79.0,13.22,78.0,4.0,0.2,1.63,1.34,1.15,121.54,82.34,110.0,0.0,0.0
2019-11-30,26.9,16.0,20.8,3.68,20.1,97.0,66.0,84.42,11.22,87.5,4.3,0.2,1.35,1.21,0.8,181.5,105.39,145.5,0.0,0.0
2019-12-01,29.3,17.4,23.01,4.3,24.05,97.0,62.0,83.38,12.97,84.0,3.3,0.2,1.47,1.0,1.2,173.96,81.15,162.5,0.0,0.0
2019-12-02,24.1,20.3,22.15,1.26,22.35,89.0,58.0,75.58,10.67,80.0,3.6,0.6,1.96,0.63,2.0,144.88,44.38,132.5,7.2,0.87
2019-12-03,25.9,18.2,21.64,2.61,21.75,95.0,57.0,76.38,14.23,78.5,3.8,0.2,1.78,1.33,1.5,156.04,98.77,109.0,0.0,0.0
2019-12-04,25.3,21.0,22.64,1.42,22.1,86.0,70.0,76.83,4.29,76.5,2.5,0.4,1.46,0.59,1.55,126.54,93.09,99.5,0.0,0.0
2019-12-05,29.8,20.3,24.3,3.58,23.9,96.0,66.0,85.83,10.12,90.0,2.3,0.4,1.12,0.6,1.0,185.08,121.89,225.5,0.4,0.08
2019-12-06,25.1,20.3,22.22,1.46,21.85,95.0,69.0,85.58,7.77,86.0,3.9,0.8,1.85,0.87,1.55,139.29,60.42,130.0,12.6,1.0
2019-12-07,27.6,16.7,22.72,3.52,22.45,97.0,60.0,78.17,13.07,79.0,4.0,0.3,1.56,1.24,1.1,136.33,71.48,117.5,0.0,0.0
2019-12-08,26.6,15.5,21.47,3.86,21.9,97.0,60.0,80.21,13.57,82.5,4.0,0.3,1.69,1.31,1.05,137.5,92.61,98.5,0.0,0.0
2019-12-09,23.4,17.0,20.09,1.99,20.25,97.0,83.0,92.83,4.26,95.0,1.8,0.3,0.77,0.37,0.7,167.04,122.98,106.0,7.6,1.34
2019-12-10,25.3,20.7,22.59,1.75,22.2,97.0,78.0,91.08,6.99,96.0,1.4,0.2,0.59,0.36,0.5,145.75,104.71,130.5,0.0,0.0
2019-12-11,27.1,21.4,23.78,1.95,23.4,97.0,73.0,88.92,8.47,93.0,2.2,0.2,0.8,0.58,0.6,149.96,100.7,131.0,0.0,0.0
2019-12-12,34.9,21.6,26.25,4.4,24.45,97.0,45.0,79.42,18.9,89.0,3.4,0.2,1.2,1.0,0.85,186.38,107.6,177.0,0.0,0.0
2019-12-13,26.0,21.1,23.25,1.47,23.0,96.0,83.0,88.46,4.26,88.0,4.0,0.2,1.98,1.41,2.1,185.71,66.39,183.5,2.6,0.34
2019-12-14,25.5,21.8,23.34,1.38,23.05,96.0,84.0,90.04,3.95,90.0,3.1,0.8,1.91,0.61,1.75,117.17,43.32,102.5,11.2,0.64
2019-12-15,29.4,22.5,25.45,1.86,24.95,94.0,70.0,83.42,6.36,85.0,3.3,0.4,1.53,0.91,1.45,127.71,91.7,101.5,0.0,0.0
2019-12-16,34.5,22.6,25.54,3.99,23.6,97.0,43.0,86.12,17.05,94.0,2.6,0.1,0.81,0.64,0.65,179.29,137.12,204.0,15.8,1.88
2019-12-17,27.9,21.8,24.06,1.93,23.8,97.0,73.0,89.54,7.74,93.5,1.9,0.4,0.85,0.41,0.7,159.58,110.12,113.0,9.8,0.97
2019-12-18,23.4,20.8,21.64,0.78,21.4,96.0,91.0,94.21,1.47,94.5,4.7,0.3,2.08,1.27,1.7,157.5,51.24,163.5,57.0,3.0
2019-12-19,25.1,20.8,22.48,1.55,22.0,97.0,75.0,90.71,7.09,95.0,2.3,0.3,1.3,0.59,1.4,140.17,59.37,121.0,13.2,0.9
2019-12-20,26.7,20.2,23.0,2.31,23.55,97.0,77.0,89.46,7.42,91.5,3.5,0.1,1.06,0.94,0.7,128.62,83.05,106.5,0.0,0.0
2019-12-21,33.8,21.4,26.3,4.3,26.8,97.0,48.0,77.71,18.41,80.0,2.9,0.3,1.24,0.83,0.95,185.38,129.39,271.5,0.0,0.0
2019-12-22,29.9,23.0,26.26,2.31,26.3,94.0,62.0,76.88,10.2,77.0,3.4,0.2,1.63,1.03,1.6,183.79,81.01,146.0,0.0,0.0
2019-12-23,26.1,23.7,24.58,0.77,24.3,95.0,79.0,87.92,4.64,87.0,3.3,0.2,1.86,0.96,2.2,179.0,91.26,160.5,2.8,0.26
2019-12-24,27.8,21.4,24.7,2.19,24.3,96.0,69.0,82.71,11.16,82.5,4.3,0.4,2.14,1.17,2.05,92.67,23.91,100.5,35.6,4.16
2019-12-25,29.4,19.2,24.43,3.35,24.15,97.0,61.0,82.33,11.11,84.5,4.5,0.3,1.81,1.44,1.3,136.38,85.58,100.5,0.0,0.0
2019-12-26,28.8,20.8,24.7,3.08,24.15,97.0,64.0,82.88,12.43,84.5,4.1,0.1,1.81,1.49,0.95,139.12,96.49,102.5,0.0,0.0
2019-12-27,28.6,21.3,24.9,2.25,24.85,96.0,72.0,84.42,7.99,84.5,3.5,0.3,1.91,1.12,1.95,133.38,76.73,110.0,0.0,0.0
2019-12-28,28.2,21.8,25.08,2.09,24.9,96.0,74.0,85.67,7.94,86.5,3.8,0.3,1.65,1.12,1.6,131.21,75.4,104.0,0.2,0.04
2019-12-29,29.3,23.2,25.82,2.07,24.95,95.0,64.0,82.67,10.36,86.5,3.8,0.2,1.78,1.21,1.4,130.67,92.04,106.5,0.0,0.0
2019-12-30,29.2,22.6,25.73,2.14,25.4,94.0,67.0,80.58,9.42,81.0,4.1,0.2,1.92,1.23,1.65,127.0,69.75,103.5,0.0,0.0
2019-12-31,31.0,20.3,25.08,3.31,24.45,96.0,59.0,81.0,12.46,83.0,4.0,0.4,1.55,1.18,1.2,143.75,85.89,109.0,0.0,0.0
