Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Umi_max,Umi_min,Umi_med,Umi_dp,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Dir_vento_med,Dir_vento_dp,Precipitacao_tot,Precipitacao_dp,Ori_vento_moda
2020-01-15,30.5,20.7,25.8,3.3,96.0,61.0,76.0,12.3,4.0,0.2,1.8,1.3,136.0,90.6,0.0,0.0,L
2020-01-16,35.2,22.6,27.6,4.5,96.0,43.0,77.6,18.6,4.5,0.2,1.7,1.3,156.0,90.1,14.2,2.2,SE
2020-01-17,24.9,21.1,22.7,1.1,94.0,70.0,84.9,7.4,4.2,0.9,2.2,0.9,133.8,42.8,35.4,2.4,L
2020-01-18,25.2,20.7,22.6,1.9,97.0,68.0,84.3,11.9,3.1,0.3,1.5,0.9,141.6,106.3,1.2,0.1,L
2020-01-19,27.6,21.3,23.7,2.0,96.0,69.0,86.0,8.5,3.6,0.3,1.8,1.1,140.5,95.1,4.8,0.4,L
2020-01-20,28.4,21.4,25.2,2.2,90.0,63.0,76.1,9.3,4.3,0.4,2.7,1.2,85.6,13.7,0.0,0.0,L
2020-01-21,28.0,19.3,24.5,2.5,94.0,63.0,75.5,8.7,4.1,0.3,2.3,1.3,143.3,93.4,0.0,0.0,L
2020-01-22,26.6,21.5,24.1,1.4,91.0,70.0,81.0,6.6,3.3,1.3,2.4,0.6,100.2,12.4,1.0,0.1,L
2020-01-23,25.9,21.1,23.3,1.3,96.0,81.0,89.8,4.7,3.7,0.3,1.7,0.9,141.3,68.0,18.4,1.7,L
2020-01-24,26.1,21.0,23.1,1.9,97.0,72.0,87.8,9.5,3.8,0.2,1.8,1.2,186.0,89.3,7.2,0.6,S
2020-01-25,27.9,18.9,23.7,3.0,97.0,61.0,79.8,13.0,3.0,0.2,1.4,1.0,156.6,85.3,1.0,0.2,SE
2020-01-26,31.3,16.7,23.9,5.5,98.0,51.0,78.7,18.4,3.5,0.2,1.1,1.0,106.5,90.6,0.0,0.0,NE
2020-01-27,33.3,16.5,24.6,6.3,97.0,42.0,72.1,21.2,3.4,0.3,1.1,1.0,122.3,95.4,0.0,0.0,L
2020-01-28,29.9,21.8,25.7,2.7,95.0,59.0,78.0,11.0,3.7,0.1,1.7,1.1,128.4,61.1,0.0,0.0,L
2020-01-29,32.3,20.6,25.6,4.0,97.0,60.0,83.6,13.3,4.2,0.3,1.5,1.3,137.4,90.3,0.6,0.1,L
2020-01-30,35.2,22.8,26.9,4.3,96.0,54.0,81.7,15.5,6.7,0.5,1.7,1.3,202.7,125.4,24.6,3.0,O
2020-01-31,34.7,23.8,27.5,3.7,93.0,50.0,77.8,14.7,3.5,0.4,1.5,1.0,167.5,102.7,14.0,2.9,O
2020-02-01,28.1,23.6,25.6,1.4,96.0,79.0,89.0,6.5,4.2,0.2,1.5,1.0,171.5,87.8,30.0,3.4,SE
2020-02-02,27.0,23.0,24.5,1.2,97.0,84.0,93.4,3.5,3.1,0.3,1.1,0.8,160.7,118.2,32.8,2.5,L
2020-02-03,24.4,22.2,23.0,0.6,97.0,88.0,95.2,2.6,2.5,0.3,1.0,0.7,183.7,111.1,34.8,3.1,L
2020-02-04,26.7,21.8,23.6,1.7,97.0,83.0,93.4,4.7,2.8,0.2,1.0,0.8,150.2,99.5,9.6,0.7,L
2020-02-05,27.0,23.2,24.8,1.3,97.0,82.0,92.6,4.5,2.1,0.3,1.1,0.6,188.4,96.7,12.6,1.0,SE
2020-02-06,29.2,22.5,25.5,2.2,97.0,75.0,89.1,7.9,3.2,0.1,1.2,1.1,140.5,86.0,0.4,0.1,SE
2020-02-07,29.9,24.9,26.8,1.5,90.0,69.0,81.7,5.3,4.8,0.5,3.0,0.9,89.3,22.0,4.8,1.0,L
2020-02-08,30.7,25.0,27.3,1.9,89.0,66.0,80.0,7.6,4.3,0.3,1.9,1.0,106.8,72.5,0.0,0.0,L
2020-02-09,35.8,23.1,28.1,4.8,96.0,39.0,76.6,22.1,4.0,0.4,1.7,1.2,196.0,108.4,39.0,8.0,L
2020-02-10,25.1,20.7,23.3,1.3,96.0,77.0,86.6,5.5,4.9,0.5,2.2,1.0,143.4,52.8,67.2,7.8,S
2020-02-11,25.6,20.8,22.5,1.8,96.0,71.0,86.2,9.7,2.9,0.2,1.2,0.8,182.1,100.7,3.0,0.4,L
2020-02-12,27.0,20.9,23.5,2.3,90.0,65.0,78.4,10.3,3.9,0.9,2.1,0.9,100.0,15.5,11.6,1.8,L
2020-02-13,26.2,19.6,22.4,2.2,97.0,74.0,89.9,7.9,3.3,0.2,1.4,1.1,164.2,94.6,8.4,0.8,L
2020-02-14,27.8,18.7,23.4,3.0,97.0,70.0,83.9,10.1,3.1,0.1,1.4,0.9,125.9,77.3,0.8,0.2,L
2020-02-15,30.1,18.4,24.0,3.9,97.0,61.0,84.0,11.9,3.5,0.1,1.4,1.2,138.2,99.6,0.0,0.0,L
2020-02-16,29.7,19.7,24.8,3.6,97.0,65.0,83.9,12.1,3.7,0.2,1.5,1.2,124.7,85.3,0.0,0.0,L
2020-02-17,30.3,21.9,25.7,3.1,97.0,70.0,85.2,10.8,3.8,0.2,1.6,1.2,174.5,112.1,0.0,0.0,L
2020-02-18,35.2,22.2,27.5,4.3,97.0,53.0,82.1,14.5,3.1,0.1,1.1,0.9,160.1,116.7,0.0,0.0,L
2020-02-19,29.6,24.5,26.3,1.6,96.0,75.0,88.2,6.4,2.8,0.2,1.0,0.7,168.1,100.2,3.2,0.4,NE
2020-02-20,31.9,24.1,27.2,2.8,97.0,60.0,84.5,11.9,3.3,0.3,1.2,0.9,160.8,108.6,0.0,0.0,NE
2020-02-21,29.7,25.2,27.0,1.5,95.0,64.0,80.4,12.2,3.1,0.4,1.9,0.9,119.2,62.7,0.0,0.0,L
2020-02-22,24.4,20.6,21.8,1.0,97.0,75.0,86.0,6.9,4.4,0.6,2.0,0.9,146.0,26.5,158.2,17.9,SE
2020-02-23,26.9,17.5,22.1,3.2,97.0,59.0,80.5,13.8,2.9,0.2,1.4,0.9,137.9,94.6,0.2,0.0,L
2020-02-24,26.2,20.8,23.6,1.7,95.0,71.0,81.6,7.3,3.6,0.3,1.5,1.0,153.6,104.4,0.0,0.0,L
2020-02-25,30.6,19.9,23.7,3.2,97.0,65.0,88.6,10.2,4.6,0.1,1.2,1.2,150.1,107.5,44.0,5.0,NE
2020-02-26,28.0,22.9,24.6,1.8,97.0,81.0,91.1,5.9,3.8,0.2,1.5,1.1,204.1,99.2,27.8,3.4,O
2020-02-27,23.9,19.4,21.3,1.4,97.0,73.0,88.5,8.0,3.9,0.2,1.6,1.1,182.6,85.4,11.6,0.8,SO
2020-02-28,25.6,18.9,22.1,2.5,97.0,66.0,84.2,12.7,2.7,0.2,1.1,0.8,138.5,68.9,0.6,0.1,L
2020-02-29,23.3,20.4,21.4,0.7,95.0,74.0,91.2,6.4,4.0,0.6,2.2,0.9,137.0,43.7,91.8,3.2,S
2020-03-01,24.8,19.6,21.5,1.8,97.0,76.0,90.1,7.6,4.1,0.3,1.6,1.2,159.0,93.5,27.4,3.1,L
2020-03-02,22.8,20.1,21.5,0.7,95.0,85.0,92.5,2.9,4.7,0.5,2.1,1.1,124.7,68.5,88.8,6.2,L
2020-03-03,25.7,20.1,22.3,2.0,97.0,68.0,85.8,10.2,5.7,0.5,2.4,1.2,163.7,76.0,30.4,1.7,L
2020-03-04,26.5,18.2,21.9,3.1,98.0,66.0,85.8,11.8,3.0,0.2,1.2,1.0,128.9,106.5,2.0,0.3,L
2020-03-05,26.8,17.7,22.1,3.2,98.0,64.0,84.2,13.3,3.4,0.2,1.3,1.1,127.5,79.5,0.0,0.0,NE
2020-03-06,27.0,17.6,22.2,3.4,97.0,62.0,82.1,12.4,3.1,0.1,1.3,1.0,139.1,81.5,0.0,0.0,SE
2020-03-07,27.4,18.3,22.0,3.4,98.0,61.0,84.7,14.2,4.2,0.2,1.1,1.2,114.4,67.7,0.6,0.1,L
2020-03-08,27.3,16.7,21.7,3.9,98.0,68.0,86.1,10.7,3.8,0.3,1.4,1.2,121.7,80.1,0.0,0.0,L
2020-03-09,28.2,18.8,23.6,3.2,97.0,68.0,84.2,9.3,3.7,0.3,1.5,1.2,124.0,84.8,0.0,0.0,L
2020-03-10,28.4,18.7,24.1,3.1,97.0,69.0,83.2,9.5,3.7,0.2,1.6,1.2,128.7,93.5,0.0,0.0,L
2020-03-11,28.3,19.8,23.9,3.0,97.0,68.0,85.6,10.5,3.8,0.2,1.4,1.2,169.0,105.1,0.0,0.0,L
2020-03-12,29.0,20.1,24.8,2.5,95.0,64.0,79.3,9.3,3.9,0.3,2.0,1.1,127.9,75.9,0.0,0.0,L
2020-03-13,28.9,17.7,23.3,3.9,97.0,62.0,84.1,12.6,3.2,0.2,1.3,1.0,111.5,91.4,0.0,0.0,L
2020-03-14,28.6,19.0,23.5,3.5,97.0,72.0,88.0,9.4,2.8,0.2,1.1,1.0,138.0,95.1,0.0,0.0,L
2020-03-15,31.1,20.2,24.7,3.6,97.0,60.0,85.3,12.1,3.8,0.2,1.2,1.1,126.9,107.2,0.0,0.0,L
2020-03-16,31.1,22.2,25.6,2.9,97.0,66.0,86.5,10.6,4.0,0.3,1.6,1.3,128.5,62.7,0.0,0.0,L
2020-03-17,28.3,20.9,24.7,2.7,97.0,70.0,86.5,9.7,2.5,0.3,1.4,0.8,148.0,91.3,17.8,2.3,SE
2020-03-18,29.3,20.9,24.8,2.8,97.0,68.0,86.8,10.3,3.4,0.2,1.2,1.0,111.3,94.5,0.0,0.0,NE
2020-03-19,34.4,22.2,26.2,4.0,96.0,48.0,81.0,15.8,3.3,0.2,1.3,0.9,203.0,120.6,4.6,0.6,N
2020-03-20,28.8,21.8,24.6,1.9,97.0,76.0,89.1,6.2,3.1,0.4,1.4,0.8,147.3,83.0,42.6,3.9,L
2020-03-21,27.3,21.1,24.4,2.0,94.0,64.0,79.8,9.9,3.1,0.3,1.5,0.9,106.3,66.6,17.4,2.9,L
2020-03-22,27.8,18.5,22.9,3.2,98.0,62.0,83.0,14.6,3.8,0.2,1.5,1.3,125.7,87.2,0.4,0.1,L
2020-03-23,27.5,18.8,23.4,3.0,96.0,57.0,77.8,12.8,3.1,0.2,1.5,1.0,128.5,83.4,0.2,0.0,L
2020-03-24,27.5,18.0,22.8,3.0,96.0,59.0,80.9,12.3,4.1,0.2,1.7,1.3,135.5,71.1,5.6,0.8,L
2020-03-25,27.2,17.9,23.0,2.8,95.0,56.0,75.7,12.5,3.5,0.3,1.9,1.1,123.0,71.6,1.0,0.1,L
2020-03-26,27.0,15.8,21.5,4.0,98.0,57.0,81.4,15.0,3.5,0.3,1.3,1.1,141.0,94.1,0.0,0.0,L
2020-03-27,27.4,16.6,22.3,3.8,97.0,64.0,81.2,11.8,4.6,0.3,1.5,1.3,132.6,93.4,0.0,0.0,L
2020-03-28,28.0,18.2,23.8,3.0,96.0,67.0,81.5,9.4,3.3,0.2,1.5,1.0,120.2,61.8,0.0,0.0,L
2020-03-29,27.8,19.3,23.1,2.8,97.0,66.0,88.3,9.6,2.9,0.2,1.0,0.8,151.7,99.4,0.2,0.0,L
2020-03-30,29.2,21.1,24.8,2.6,97.0,67.0,85.4,11.5,4.3,0.2,1.3,1.2,116.9,87.4,0.0,0.0,L
2020-03-31,29.0,19.3,23.4,3.2,98.0,66.0,86.8,11.7,3.0,0.1,1.1,0.9,151.5,101.4,0.0,0.0,L
2020-04-01,28.6,19.8,23.6,3.1,97.0,70.0,86.5,9.5,3.1,0.4,1.3,1.0,144.9,103.1,0.0,0.0,L
2020-04-02,34.5,19.5,25.2,4.7,97.0,48.0,81.9,15.7,2.1,0.2,0.9,0.5,199.2,116.6,0.0,0.0,N
2020-04-03,29.4,23.4,25.8,1.8,90.0,31.0,68.2,18.9,4.2,0.3,1.9,1.3,132.7,44.8,0.0,0.0,SE
2020-04-04,26.4,15.4,21.7,3.8,96.0,52.0,71.2,15.6,3.2,0.3,1.4,0.9,156.1,80.5,0.0,0.0,SE
2020-04-05,27.6,16.7,21.3,4.0,97.0,62.0,82.7,13.9,3.4,0.1,1.1,1.1,101.5,83.0,0.0,0.0,L
2020-04-06,30.4,15.4,22.1,5.0,97.0,55.0,81.8,13.7,4.3,0.2,1.3,1.1,132.8,100.9,0.0,0.0,L
2020-04-07,24.7,20.5,22.4,1.3,97.0,79.0,89.2,6.4,3.5,0.5,1.6,0.9,172.6,74.2,9.0,1.3,S
2020-04-08,24.1,19.9,22.0,1.2,91.0,64.0,76.5,7.8,3.0,0.5,1.5,0.7,127.8,45.1,0.0,0.0,SE
2020-04-09,25.2,15.1,20.5,3.1,96.0,55.0,74.6,13.6,2.4,0.2,1.1,0.7,147.2,84.7,0.0,0.0,SE
2020-04-10,24.8,13.4,19.5,4.0,98.0,61.0,82.6,14.7,2.6,0.2,1.1,0.8,119.8,77.5,0.0,0.0,SE
2020-04-11,24.4,18.1,20.7,2.2,97.0,60.0,81.1,13.8,2.4,0.2,1.0,0.7,170.4,97.7,3.8,0.6,L
2020-04-12,25.9,16.5,20.7,3.6,98.0,59.0,82.3,15.6,3.5,0.2,1.3,1.1,133.5,95.6,0.0,0.0,L
2020-04-13,26.5,14.0,20.1,4.3,98.0,60.0,83.5,13.1,3.1,0.2,1.0,0.9,162.4,90.8,0.0,0.0,O
2020-04-14,27.0,15.3,20.4,4.1,98.0,58.0,85.3,13.4,2.4,0.2,0.9,0.7,150.8,122.8,0.0,0.0,NE
2020-04-15,26.5,17.3,21.2,2.9,96.0,56.0,79.9,14.9,3.1,0.3,1.2,0.8,95.3,40.2,0.0,0.0,SE
2020-04-16,25.2,12.4,18.4,4.5,98.0,45.0,79.2,20.6,2.5,0.3,1.0,0.8,137.4,81.5,0.0,0.0,L
2020-04-17,25.4,12.3,18.3,5.1,98.0,52.0,79.5,17.9,2.7,0.2,1.1,0.8,113.4,51.2,0.0,0.0,SE
2020-04-18,24.1,16.4,19.5,2.7,97.0,67.0,88.0,9.9,2.0,0.4,0.9,0.4,133.1,104.1,14.8,1.5,NE
2020-04-19,24.7,18.1,20.7,2.1,98.0,67.0,89.6,9.8,2.9,0.2,1.0,0.7,187.8,103.2,11.6,0.9,L
2020-04-20,25.6,17.5,20.7,2.5,98.0,72.0,90.9,8.8,2.6,0.2,0.9,0.7,133.8,77.5,10.2,1.0,SE
2020-04-21,26.0,15.8,20.2,3.5,98.0,65.0,88.9,11.7,2.7,0.2,1.0,0.9,135.8,88.9,0.2,0.0,NE
2020-04-22,25.7,15.3,19.7,3.7,98.0,63.0,88.8,12.3,2.9,0.3,0.9,0.8,138.2,83.8,0.0,0.0,L
2020-04-23,25.9,14.3,19.4,4.2,98.0,52.0,85.5,15.7,2.8,0.2,1.0,0.9,135.8,93.7,0.0,0.0,L
2020-04-24,26.3,15.4,20.4,4.2,98.0,71.0,87.5,9.6,3.5,0.3,1.2,1.0,116.2,89.5,0.0,0.0,L
2020-04-25,27.0,18.8,22.5,2.9,97.0,67.0,86.8,10.2,3.4,0.2,1.1,0.9,138.0,95.7,0.0,0.0,L
2020-04-26,29.1,16.8,21.5,3.8,98.0,61.0,89.4,11.2,2.7,0.2,1.0,0.8,153.8,100.0,0.0,0.0,L
2020-04-27,26.8,19.4,22.4,2.7,97.0,68.0,87.9,9.8,3.2,0.3,1.2,0.9,138.1,86.9,2.0,0.3,L
2020-04-28,26.8,20.0,22.6,2.4,97.0,66.0,86.8,11.0,3.2,0.2,1.1,0.8,169.6,99.5,2.6,0.4,L
2020-04-29,31.0,16.4,21.8,4.9,98.0,45.0,84.6,17.7,2.0,0.2,0.7,0.5,170.9,117.8,0.0,0.0,NE
2020-04-30,31.8,16.9,22.5,5.1,98.0,42.0,80.4,20.5,1.4,0.2,0.7,0.4,135.3,122.5,0.0,0.0,NE
2020-05-01,26.2,20.8,23.7,1.4,96.0,69.0,84.5,9.9,2.7,0.3,1.3,0.8,101.3,45.4,0.0,0.0,L
2020-05-02,24.9,20.5,22.1,1.4,97.0,63.0,84.5,12.9,3.4,0.2,1.2,1.0,183.8,103.7,0.0,0.0,S
2020-05-03,24.8,17.1,21.2,2.2,89.0,56.0,70.2,9.0,3.2,0.3,1.5,0.8,143.2,73.1,0.0,0.0,SE
2020-05-04,25.2,15.1,19.2,3.2,97.0,63.0,84.8,13.2,2.8,0.2,1.0,0.8,176.6,101.3,0.0,0.0,L
2020-05-05,27.6,12.8,19.3,5.2,98.0,48.0,80.3,17.0,2.5,0.3,0.9,0.5,190.9,120.5,0.0,0.0,L
2020-05-06,21.3,16.4,18.7,1.5,97.0,86.0,93.1,3.5,5.4,0.1,0.9,1.2,127.7,79.9,17.6,1.7,L
2020-05-07,21.5,16.2,18.7,1.9,97.0,57.0,76.3,15.2,3.5,0.5,1.9,0.8,186.1,55.8,4.6,0.5,S
2020-05-08,22.7,11.1,16.7,3.9,98.0,66.0,86.5,11.1,2.0,0.2,0.8,0.5,141.8,101.4,0.2,0.0,L
2020-05-09,24.6,12.9,17.9,4.3,98.0,60.0,85.1,13.8,3.9,0.2,1.0,1.0,155.0,90.1,0.0,0.0,L
2020-05-10,26.4,12.3,17.8,5.1,98.0,53.0,85.1,15.2,2.5,0.2,0.9,0.6,151.0,103.4,0.0,0.0,NE
2020-05-11,30.0,11.8,19.1,6.3,98.0,40.0,80.9,21.4,2.7,0.3,0.9,0.6,150.1,110.3,0.0,0.0,O
2020-05-12,30.0,13.4,20.9,5.7,97.0,39.0,77.1,21.4,2.2,0.3,1.0,0.6,177.3,124.6,0.0,0.0,O
2020-05-13,26.2,15.9,20.1,3.2,98.0,59.0,86.3,12.3,1.8,0.2,0.7,0.3,177.5,102.3,0.0,0.0,O
2020-05-14,20.9,18.6,19.7,0.5,98.0,73.0,91.1,7.6,2.8,0.2,1.4,1.0,185.5,68.1,30.2,2.5,S
2020-05-15,22.0,16.8,18.7,1.7,98.0,73.0,89.2,8.7,2.5,0.3,0.7,0.5,151.8,98.8,3.4,0.4,L
2020-05-16,25.4,13.3,18.3,3.8,99.0,62.0,88.2,12.6,2.1,0.2,0.8,0.5,148.3,112.9,0.0,0.0,L
2020-05-17,25.5,13.0,17.7,3.9,98.0,56.0,89.7,12.7,1.9,0.2,0.8,0.5,153.0,132.1,0.0,0.0,L
2020-05-18,25.2,10.6,16.6,5.3,99.0,57.0,86.5,14.7,2.9,0.2,0.9,0.7,148.4,110.9,0.0,0.0,L
2020-05-19,24.0,13.0,18.5,4.2,98.0,76.0,90.1,8.5,3.8,0.2,1.3,1.2,125.2,84.1,0.0,0.0,L
2020-05-20,26.2,18.6,23.0,2.0,96.0,66.0,81.7,8.3,3.9,0.3,1.9,1.2,138.5,87.2,0.0,0.0,L
2020-05-21,26.7,17.0,20.2,2.8,98.0,69.0,91.6,8.6,2.1,0.2,0.8,0.5,190.3,112.9,0.0,0.0,L
2020-05-22,27.9,15.1,20.7,4.8,98.0,57.0,86.4,14.1,2.6,0.3,1.0,0.7,137.1,92.1,0.0,0.0,NE
2020-05-23,26.8,19.5,22.3,2.3,94.0,61.0,79.9,10.6,3.9,0.6,1.6,1.0,228.4,88.3,2.2,0.3,O
2020-05-24,23.0,13.2,17.7,2.9,87.0,51.0,68.3,10.2,3.6,0.3,1.4,0.8,190.3,111.4,0.0,0.0,O
2020-05-25,24.2,11.8,17.5,4.2,94.0,38.0,66.1,19.3,4.0,0.5,1.9,1.2,221.9,81.7,0.0,0.0,O
2020-05-26,24.0,8.9,15.8,4.8,93.0,34.0,68.9,19.8,1.9,0.3,1.1,0.4,195.5,113.1,0.0,0.0,O
2020-05-27,22.2,7.3,13.6,5.5,98.0,46.0,81.1,19.4,2.4,0.3,0.9,0.7,126.2,94.3,0.0,0.0,L
2020-05-28,21.6,7.5,13.6,5.4,98.0,58.0,85.4,14.8,2.2,0.1,0.8,0.5,139.5,107.7,0.0,0.0,L
2020-05-29,23.6,9.1,15.1,5.4,98.0,62.0,87.4,12.5,3.1,0.1,0.9,0.8,143.3,109.4,0.0,0.0,L
2020-05-30,28.3,10.7,17.3,6.1,99.0,40.0,83.1,19.4,2.3,0.2,0.8,0.5,127.8,111.7,0.0,0.0,L
2020-05-31,29.4,10.1,17.2,6.4,98.0,35.0,80.7,21.4,1.9,0.2,0.7,0.5,148.6,113.6,0.0,0.0,NE
2020-06-01,25.4,12.9,18.2,4.7,97.0,67.0,87.2,9.5,2.7,0.2,1.2,0.9,139.4,68.9,0.0,0.0,SE
2020-06-02,21.1,17.2,18.3,1.3,97.0,87.0,95.8,2.3,3.2,0.4,1.5,0.9,147.1,66.4,45.2,2.3,L
2020-06-03,18.8,17.0,17.8,0.7,98.0,96.0,97.6,0.6,2.8,0.3,1.3,0.5,207.0,61.4,27.4,1.0,O
2020-06-04,20.0,17.5,18.9,0.6,98.0,95.0,96.7,0.8,2.9,0.7,1.9,0.6,157.3,37.6,46.4,1.0,SE
2020-06-05,20.0,18.1,19.3,0.6,98.0,97.0,97.6,0.5,2.4,0.3,1.0,0.6,212.3,95.1,44.6,5.4,NO
2020-06-06,27.1,19.4,21.7,2.7,98.0,73.0,93.2,7.9,1.9,0.3,0.9,0.5,115.7,120.4,8.0,0.8,N
2020-06-07,25.8,14.0,19.3,3.6,98.0,49.0,84.1,17.0,1.9,0.2,0.9,0.5,141.7,105.5,0.2,0.0,NE
2020-06-08,25.1,12.0,17.4,5.0,99.0,65.0,89.5,11.2,2.2,0.3,0.9,0.6,122.8,87.6,0.0,0.0,L
2020-06-09,24.9,18.5,21.2,2.0,98.0,89.0,95.3,2.9,3.2,0.2,0.8,0.6,187.7,126.0,5.0,0.6,NO
2020-06-10,24.2,20.2,21.9,1.3,98.0,86.0,94.5,3.9,2.7,0.2,0.9,0.6,173.0,107.1,0.4,0.1,L
2020-06-11,31.4,20.0,23.9,3.8,98.0,58.0,86.3,14.4,1.3,0.2,0.7,0.3,136.4,102.2,0.0,0.0,NE
2020-06-12,31.9,17.6,22.7,4.6,98.0,51.0,87.3,15.4,1.3,0.2,0.6,0.3,171.8,121.0,0.0,0.0,L
2020-06-13,32.8,17.7,22.8,5.2,98.0,42.0,82.5,19.8,4.5,0.1,1.0,1.2,149.4,98.9,0.0,0.0,L
2020-06-14,22.0,17.2,19.9,1.3,91.0,63.0,77.1,9.6,3.0,0.8,1.6,0.6,187.9,66.8,3.0,0.4,S
2020-06-15,20.5,17.0,18.4,1.2,97.0,90.0,95.2,1.6,2.6,0.4,1.4,0.7,127.0,39.7,17.2,0.7,L
2020-06-16,23.3,17.6,20.1,2.1,98.0,79.0,91.6,7.2,4.1,0.4,1.7,1.1,181.6,82.4,2.2,0.2,L
2020-06-17,24.5,17.8,21.9,1.7,94.0,75.0,82.0,5.0,3.7,0.4,2.2,1.0,94.1,61.7,0.0,0.0,L
2020-06-18,28.1,13.8,19.3,4.6,99.0,51.0,86.5,16.3,1.5,0.2,0.6,0.4,170.0,116.0,0.0,0.0,O
2020-06-19,30.4,15.5,21.4,5.1,96.0,41.0,77.5,20.4,2.7,0.3,1.1,0.7,155.2,122.8,0.0,0.0,NE
2020-06-20,30.6,13.9,20.4,5.6,98.0,44.0,81.6,19.3,1.8,0.2,0.7,0.4,150.2,115.9,0.0,0.0,NE
2020-06-21,31.7,14.8,20.7,5.9,98.0,47.0,85.0,17.8,2.2,0.2,0.8,0.6,174.0,115.8,0.0,0.0,L
2020-06-22,30.5,15.3,21.5,4.8,98.0,44.0,81.3,20.1,1.9,0.2,0.8,0.4,142.4,111.9,0.0,0.0,L
2020-06-23,26.7,15.6,19.9,3.3,98.0,63.0,90.0,10.4,1.9,0.2,0.7,0.4,115.2,108.0,0.0,0.0,NE
2020-06-24,29.7,12.5,19.2,5.2,99.0,43.0,84.8,19.2,1.4,0.2,0.6,0.4,124.8,106.2,0.0,0.0,NE
2020-06-25,30.4,13.4,19.8,6.2,98.0,42.0,83.6,19.0,3.7,0.2,0.9,0.9,145.8,95.8,0.0,0.0,L
2020-06-26,25.0,17.2,18.9,1.7,96.0,69.0,90.1,5.1,4.6,0.5,1.8,1.0,143.0,73.5,28.4,2.3,SE
2020-06-27,17.4,14.2,16.1,1.0,97.0,93.0,95.4,1.2,4.1,1.3,2.6,0.8,207.8,38.6,101.6,4.3,SO
2020-06-28,16.9,14.0,15.3,1.2,98.0,96.0,97.0,0.9,2.1,0.3,1.2,0.5,222.8,67.7,21.8,1.4,SO
2020-06-29,22.0,15.4,18.0,2.3,98.0,78.0,92.0,7.4,3.4,0.1,1.3,1.0,184.2,126.8,2.8,0.2,L
2020-06-30,28.1,13.7,19.8,5.1,98.0,51.0,82.0,18.1,5.7,0.3,1.2,1.2,198.4,108.0,8.8,1.8,O
2020-07-01,23.9,13.2,18.9,2.7,96.0,28.0,72.8,25.0,4.7,0.6,2.2,1.3,204.5,85.5,14.2,2.0,O
2020-07-02,19.1,9.3,13.8,3.3,98.0,60.0,84.8,14.3,2.5,0.3,1.0,0.6,123.5,92.8,0.0,0.0,L
2020-07-03,19.3,12.2,15.1,2.4,98.0,65.0,85.8,12.1,2.3,0.2,0.9,0.8,185.0,104.8,0.0,0.0,SE
2020-07-04,21.8,9.4,14.9,4.5,99.0,65.0,88.0,12.0,3.0,0.2,1.0,0.8,142.5,103.0,0.0,0.0,L
2020-07-05,24.2,10.6,16.6,4.9,99.0,67.0,88.8,11.3,2.2,0.2,0.8,0.5,150.3,110.5,0.0,0.0,L
