Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Umi_max,Umi_min,Umi_med,Umi_dp,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Dir_vento_med,Dir_vento_dp,Precipitacao_tot,Precipitacao_dp,Ori_vento_moda
2022-07-31,30.3,8.6,17.4,4.0,94.0,40.0,83.3,12.1,3.8,0.1,0.9,0.7,149.2,94.3,6.8,0.3,L
2022-08-07,29.6,9.6,18.0,3.5,93.0,50.0,84.6,9.5,3.1,0.1,1.1,0.8,148.4,96.7,32.8,0.8,L
2022-08-14,23.1,12.3,17.6,2.6,93.0,42.0,84.9,10.1,5.9,0.2,1.4,1.2,181.4,94.7,59.6,1.3,L
2022-08-21,30.4,11.5,17.8,3.8,93.0,40.0,79.7,14.3,4.5,0.2,1.2,0.9,185.5,100.5,23.6,0.5,S
2022-08-28,25.0,14.4,18.9,2.5,93.0,60.0,84.0,8.8,5.0,0.1,1.3,1.0,144.4,84.4,4.2,0.2,L
2022-09-04,26.5,10.6,17.0,3.0,93.0,47.0,76.2,12.5,4.7,0.2,2.0,1.2,143.5,65.7,40.8,0.7,L
2022-09-11,36.5,13.9,19.0,4.2,94.0,25.0,81.2,13.2,4.6,0.2,1.4,1.0,142.1,88.9,31.4,0.7,L
2022-09-18,24.0,12.4,17.7,2.2,93.0,55.0,84.2,10.1,4.6,0.3,1.5,1.0,150.3,83.8,68.2,1.5,L
2022-09-25,25.9,8.7,17.7,3.5,93.0,37.0,78.8,14.4,3.5,0.1,1.4,0.9,157.3,91.9,32.6,0.9,L
2022-10-02,26.3,16.0,19.0,2.0,93.0,60.0,84.7,8.0,3.8,0.2,1.6,0.9,148.5,83.5,67.0,1.5,L
2022-10-09,31.2,15.1,20.7,2.9,94.0,39.0,81.2,11.5,4.4,0.2,1.6,0.9,158.4,84.1,20.8,0.7,SE
2022-10-16,24.4,16.7,19.9,1.5,93.0,75.0,88.5,4.3,3.6,0.2,1.5,0.9,154.8,78.7,98.2,1.6,L
2022-10-23,30.0,18.2,21.8,2.2,93.0,57.0,83.8,9.2,3.5,0.1,1.4,0.9,163.1,88.5,21.8,0.5,SE
2022-10-30,35.7,15.0,22.8,4.2,93.0,38.0,79.0,13.7,4.1,0.1,1.5,1.1,155.7,95.0,5.4,0.2,L
2022-11-06,26.0,13.6,19.1,3.0,93.0,40.0,75.9,13.9,4.8,0.3,2.0,1.2,147.2,68.6,100.6,1.3,S
2022-11-13,26.6,13.6,20.8,3.2,94.0,57.0,80.2,10.2,4.7,0.2,1.6,1.1,135.1,71.2,31.8,0.7,L
2022-11-20,31.2,12.1,22.3,3.7,94.0,46.0,74.7,14.8,4.3,0.1,1.6,1.2,129.0,75.5,22.4,1.0,L
2022-11-27,32.4,17.6,22.8,2.6,93.0,46.0,81.3,10.9,4.8,0.1,1.5,1.1,165.5,95.1,131.0,4.3,SE
2022-12-04,32.0,20.4,24.1,2.6,93.0,60.0,83.7,9.3,5.1,0.2,1.5,1.2,134.6,90.7,88.2,2.1,L
2022-12-11,31.9,19.0,24.6,2.9,94.0,53.0,81.8,11.3,4.7,0.2,1.2,1.1,151.7,94.1,28.0,0.8,L
2022-12-18,34.5,15.4,23.1,3.4,94.0,48.0,77.0,13.1,5.5,0.2,1.6,1.1,139.2,81.3,44.0,1.7,L
2022-12-25,27.1,16.8,22.4,2.2,93.0,55.0,79.0,9.6,5.1,0.2,2.0,1.2,124.0,74.5,48.2,1.5,L
2023-01-01,32.0,17.4,24.2,2.8,93.0,46.0,80.0,11.2,4.2,0.1,1.3,0.9,137.2,90.5,28.2,0.9,L
